FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label
2024-01-01,contract_48_1_5,2,0.1666666666666666,0.3333333333333333,0.0,0.0,0.72,1,0.507645308971405,1,,healthy,
2024-02-01,contract_48_1_5,3,0.25,-0.6666666666666666,0.0,0.0,0.72,1,0.6813439726829529,1,,risky,normal
2024-03-01,contract_48_1_5,4,0.3333333333333333,0.1666666666666666,0.0,0.0,0.72,1,0.818939208984375,1,,healthy,
2024-04-01,contract_48_1_5,5,0.4166666666666667,0.1666666666666666,0.0,0.0,0.72,1,0.8171584606170654,1,,healthy,normal
2024-05-01,contract_48_1_5,6,0.5,0.0,0.0,0.0,0.72,1,0.6514306664466858,1,,normal,
2024-06-01,contract_48_1_5,7,0.5833333333333334,0.5,0.0,0.125,0.72,1,0.29521021246910095,0,,healthy,healthy
2024-07-01,contract_48_1_5,8,0.6666666666666666,-0.1666666666666666,0.0,0.0,0.72,1,0.5959776043891907,1,,risky,
2024-08-01,contract_48_1_5,9,0.75,0.1666666666666666,0.0,0.0,0.72,1,0.8273879885673523,1,,healthy,
2024-09-01,contract_48_1_5,10,0.8333333333333334,-0.1666666666666666,0.0,0.0,0.72,1,0.5042287707328796,1,,risky,
2024-10-01,contract_48_1_5,11,0.9166666666666666,0.5,0.0,0.0,0.72,1,0.7808900475502014,1,,healthy,
2024-11-01,contract_48_1_5,12,1.0,0.3333333333333333,0.0,0.0,0.72,1,0.7506600618362427,1,,healthy,
2023-12-01,contract_48_1_6,1,0.0833333333333333,-0.3333333333333333,0.0,0.0,0.14,1,0.1339266002178192,0,,risky,
2024-01-01,contract_48_1_6,2,0.1666666666666666,-0.5,0.0,-0.375,0.14,1,0.23893237113952637,0,,risky,risky
2024-02-01,contract_48_1_6,3,0.25,-0.6666666666666666,0.0,0.0,0.14,1,0.20198063552379608,0,,risky,
2024-03-01,contract_48_1_6,4,0.3333333333333333,-0.1666666666666666,-0.125,0.0,0.14,1,0.28780123591423035,0,risky,risky,
2024-04-01,contract_48_1_6,5,0.4166666666666667,-0.5,-0.25,0.0,0.14,1,0.27758491039276123,0,risky,risky,
2024-05-01,contract_48_1_6,6,0.5,-0.1666666666666666,-0.125,0.0,0.14,1,0.28374749422073364,0,risky,risky,
2024-06-01,contract_48_1_6,7,0.5833333333333334,-0.5,0.0,0.0,0.14,1,0.18017588555812836,0,normal,risky,normal
2024-07-01,contract_48_1_6,8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.14,1,0.16285769641399384,0,normal,healthy,
2024-08-01,contract_48_1_6,9,0.75,-0.1666666666666666,-0.125,0.0,0.14,1,0.2805427014827728,0,risky,risky,
2024-09-01,contract_48_1_6,10,0.8333333333333334,0.1666666666666666,0.0,0.0,0.14,1,0.17777392268180847,0,normal,healthy,
2024-10-01,contract_48_1_6,11,0.9166666666666666,-0.1666666666666666,0.0,0.0,0.14,1,0.13989973068237305,0,normal,risky,
2024-11-01,contract_48_1_6,12,1.0,0.5,0.0,0.0,0.14,1,0.1621560901403427,0,normal,healthy,
2023-12-01,contract_48_1_7,1,0.0833333333333333,0.0,0.0,0.0,0.69,1,0.8501733541488647,1,,normal,
2024-01-01,contract_48_1_7,2,0.1666666666666666,0.0,-0.625,0.0,0.69,1,0.894702136516571,1,risky,normal,
2024-02-01,contract_48_1_7,3,0.25,0.0,-0.625,0.0,0.69,1,0.9043765664100647,1,risky,normal,
2024-03-01,contract_48_1_7,4,0.3333333333333333,0.0,0.375,0.0,0.69,1,0.9632387161254883,1,healthy,normal,
2024-04-01,contract_48_1_7,5,0.4166666666666667,0.8333333333333333,0.375,-0.375,0.69,1,0.9946617484092712,1,healthy,healthy,risky
2024-05-01,contract_48_1_7,6,0.5,0.5,0.125,0.0,0.69,1,0.8694319128990173,1,healthy,healthy,
2024-06-01,contract_48_1_7,7,0.5833333333333334,0.8333333333333333,0.375,0.0,0.69,1,0.9471570253372192,1,healthy,healthy,
2024-07-01,contract_48_1_7,8,0.6666666666666666,0.1666666666666666,0.375,0.0,0.69,1,0.9570262432098389,1,healthy,healthy,
2024-08-01,contract_48_1_7,9,0.75,0.1666666666666666,0.25,0.0,0.69,1,0.813472330570221,1,healthy,healthy,normal
2024-09-01,contract_48_1_7,10,0.8333333333333334,-0.1666666666666666,0.375,0.125,0.69,1,0.8812282085418701,1,healthy,risky,healthy
2024-10-01,contract_48_1_7,11,0.9166666666666666,0.0,0.375,0.125,0.69,1,0.9321971535682678,1,healthy,normal,healthy
2024-11-01,contract_48_1_7,12,1.0,-0.1666666666666666,0.375,0.0,0.69,1,0.970879852771759,1,healthy,risky,
2023-12-01,contract_48_1_8,1,0.0833333333333333,0.3333333333333333,0.0,-0.25,0.93,1,0.9872233867645264,1,,healthy,risky
2024-01-01,contract_48_1_8,2,0.1666666666666666,-0.1666666666666666,0.0,0.0,0.93,1,0.9929209351539612,1,,risky,
2024-02-01,contract_48_1_8,3,0.25,0.1666666666666666,0.0,0.0,0.93,1,0.9942003488540649,1,,healthy,
2024-03-01,contract_48_1_8,4,0.3333333333333333,0.5,0.0,0.0,0.93,1,0.9939193725585938,1,,healthy,normal
2024-04-01,contract_48_1_8,5,0.4166666666666667,0.1666666666666666,0.0,0.0,0.93,1,0.9931018352508545,1,,healthy,
2024-05-01,contract_48_1_8,6,0.5,0.8333333333333333,0.0,0.0,0.93,1,0.9951502680778503,1,,healthy,normal
2024-06-01,contract_48_1_8,7,0.5833333333333334,0.0,-0.125,0.125,0.93,1,0.9957778453826904,1,risky,normal,healthy
2024-07-01,contract_48_1_8,8,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.93,1,0.9928145408630371,1,normal,risky,
2024-08-01,contract_48_1_8,9,0.75,-0.1666666666666666,0.0,0.0,0.93,1,0.9932072758674622,1,normal,risky,
2024-09-01,contract_48_1_8,10,0.8333333333333334,0.1666666666666666,0.125,0.0,0.93,1,0.9961101412773132,1,healthy,healthy,
2024-10-01,contract_48_1_8,11,0.9166666666666666,-0.6666666666666666,0.0,0.0,0.93,1,0.987895131111145,1,normal,risky,
2024-11-01,contract_48_1_8,12,1.0,-0.1666666666666666,0.125,0.0,0.93,1,0.9941410422325134,1,healthy,risky,
2020-08-01,contract_8_1_3,1,0.0833333333333333,-0.6666666666666666,0.0,0.0,0.01,0,0.21385101974010468,0,,risky,normal
2020-09-01,contract_8_1_3,2,0.1666666666666666,0.0,0.0,0.125,0.01,0,0.009939951822161674,0,,normal,healthy
2020-10-01,contract_8_1_3,3,0.25,-0.6666666666666666,0.0,0.0,0.01,0,0.22613051533699036,0,,risky,
2020-11-01,contract_8_1_3,4,0.3333333333333333,-0.6666666666666666,0.0,0.375,0.01,0,0.002018635394051671,0,,risky,healthy
2020-12-01,contract_8_1_3,5,0.4166666666666667,-0.1666666666666666,0.0,0.5,0.01,0,0.0001407084200764075,0,,risky,healthy
2021-01-01,contract_8_1_3,6,0.5,0.1666666666666666,0.0,0.625,0.01,0,0.00014752850984223187,0,,healthy,healthy
2021-02-01,contract_8_1_3,7,0.5833333333333334,0.1666666666666666,0.125,0.0,0.01,0,0.19704176485538483,0,healthy,healthy,
2021-03-01,contract_8_1_3,8,0.6666666666666666,-0.8333333333333333,0.25,0.0,0.01,0,0.36734670400619507,0,healthy,risky,
2021-04-01,contract_8_1_3,9,0.75,0.0,0.25,0.625,0.01,0,0.0007329865475185215,0,healthy,normal,healthy
2021-05-01,contract_8_1_3,10,0.8333333333333334,-0.3333333333333333,0.375,0.625,0.01,0,0.0007405556971207261,0,healthy,risky,healthy
2021-06-01,contract_8_1_3,11,0.9166666666666666,-0.1666666666666666,0.25,0.625,0.01,0,0.0005755940219387412,0,healthy,risky,healthy
2021-07-01,contract_8_1_3,12,1.0,-0.5,0.25,0.625,0.01,0,0.0008852749597281218,0,healthy,risky,healthy
2021-08-01,contract_8_2_1,1,0.0833333333333333,-0.6666666666666666,0.0,0.0,0.69,1,0.8989911675453186,1,,risky,
2021-09-01,contract_8_2_1,2,0.1666666666666666,-0.6666666666666666,-0.5,0.0,0.69,1,0.8171854615211487,1,risky,risky,
2021-10-01,contract_8_2_1,3,0.25,-0.6666666666666666,-0.5,0.0,0.69,1,0.7768993377685547,1,risky,risky,
2021-11-01,contract_8_2_1,4,0.3333333333333333,-0.6666666666666666,-0.5,0.0,0.69,1,0.7661562561988831,1,risky,risky,
2021-12-01,contract_8_2_1,5,0.4166666666666667,0.1666666666666666,-0.5,0.0,0.69,1,0.7675951719284058,1,risky,healthy,
2022-01-01,contract_8_2_1,6,0.5,0.5,-0.5,0.0,0.69,1,0.8349291086196899,1,risky,healthy,
2022-02-01,contract_8_2_1,7,0.5833333333333334,-0.5,-0.625,0.0,0.69,1,0.7163143157958984,1,risky,risky,
2022-03-01,contract_8_2_1,8,0.6666666666666666,0.5,-0.5,0.0,0.69,1,0.802890419960022,1,risky,healthy,
2022-04-01,contract_8_2_1,9,0.75,0.5,-0.625,0.0,0.69,1,0.8009260296821594,1,risky,healthy,
2022-05-01,contract_8_2_1,10,0.8333333333333334,-0.5,-0.5,-0.25,0.69,1,0.9204245805740356,1,risky,risky,risky
2022-06-01,contract_8_2_1,11,0.9166666666666666,0.5,-0.5,0.0,0.69,1,0.8031750321388245,1,risky,healthy,
2022-07-01,contract_8_2_1,12,1.0,0.0,-0.5,0.0,0.69,1,0.8990164995193481,1,risky,normal,
2023-12-01,contract_48_1_9,1,0.0833333333333333,0.3333333333333333,0.0,-0.375,0.76,1,0.4726402461528778,0,,healthy,risky
2024-01-01,contract_48_1_9,2,0.1666666666666666,-0.3333333333333333,0.0,-0.125,0.76,1,0.3424221873283386,0,,risky,risky
2024-02-01,contract_48_1_9,3,0.25,0.5,0.0,0.0,0.76,1,0.7804999351501465,1,,healthy,normal
2024-03-01,contract_48_1_9,4,0.3333333333333333,-0.1666666666666666,0.0,0.0,0.76,1,0.589516282081604,1,,risky,
2024-04-01,contract_48_1_9,5,0.4166666666666667,0.3333333333333333,0.0,0.0,0.76,1,0.7383365035057068,1,,healthy,
2024-05-01,contract_48_1_9,6,0.5,-0.1666666666666666,0.0,0.0,0.76,1,0.6559869647026062,1,,risky,normal
2024-06-01,contract_48_1_9,7,0.5833333333333334,0.1666666666666666,0.0,0.0,0.76,1,0.7336367964744568,1,,healthy,
2024-07-01,contract_48_1_9,8,0.6666666666666666,-0.1666666666666666,0.0,0.0,0.76,1,0.6281359791755676,1,,risky,
2024-08-01,contract_48_1_9,9,0.75,0.5,0.0,0.0,0.76,1,0.8022763729095459,1,,healthy,
2024-09-01,contract_48_1_9,10,0.8333333333333334,0.5,0.0,0.0,0.76,1,0.8021680116653442,1,,healthy,
2024-10-01,contract_48_1_9,11,0.9166666666666666,0.8333333333333333,0.0,0.0,0.76,1,0.7887726426124573,1,,healthy,
2024-11-01,contract_48_1_9,12,1.0,0.5,0.0,0.0,0.76,1,0.8676968812942505,1,,healthy,
2023-12-01,contract_48_1_10,1,0.0833333333333333,0.0,0.0,0.0,0.66,1,0.8246694207191467,1,,normal,
2024-01-01,contract_48_1_10,2,0.1666666666666666,-0.3333333333333333,0.0,0.0,0.66,1,0.7684227228164673,1,,risky,
2024-02-01,contract_48_1_10,3,0.25,-0.5,0.0,-0.25,0.66,1,0.6047726273536682,1,,risky,risky
2024-03-01,contract_48_1_10,4,0.3333333333333333,-0.1666666666666666,0.0,0.0,0.66,1,0.7439538836479187,1,,risky,normal
2024-04-01,contract_48_1_10,5,0.4166666666666667,0.6666666666666666,0.125,0.0,0.66,1,0.8495187163352966,1,healthy,healthy,
2024-05-01,contract_48_1_10,6,0.5,-0.5,0.375,0.0,0.66,1,0.9233326315879822,1,healthy,risky,
2024-06-01,contract_48_1_10,7,0.5833333333333334,-0.5,0.75,0.0,0.66,1,0.9209643006324768,1,healthy,risky,
2024-07-01,contract_48_1_10,8,0.6666666666666666,0.3333333333333333,0.875,0.0,0.66,1,0.8070840239524841,1,healthy,healthy,
2024-08-01,contract_48_1_10,9,0.75,0.1666666666666666,0.875,0.0,0.66,1,0.8066719770431519,1,healthy,healthy,
2024-09-01,contract_48_1_10,10,0.8333333333333334,-0.1666666666666666,0.875,0.0,0.66,1,0.9470011591911316,1,healthy,risky,normal
2024-10-01,contract_48_1_10,11,0.9166666666666666,-0.1666666666666666,0.875,0.0,0.66,1,0.9460386633872986,1,healthy,risky,
2024-11-01,contract_48_1_10,12,1.0,0.1666666666666666,0.875,0.0,0.66,1,0.8728928565979004,1,healthy,healthy,normal
2023-12-01,contract_48_1_11,1,0.0833333333333333,0.3333333333333333,0.0,0.0,0.24,1,0.2220226675271988,0,,healthy,
2024-01-01,contract_48_1_11,2,0.1666666666666666,0.0,0.0,0.0,0.24,1,0.20632478594779968,0,,normal,
2024-02-01,contract_48_1_11,3,0.25,0.6666666666666666,0.0,0.0,0.24,1,0.13273583352565765,0,,healthy,
2024-03-01,contract_48_1_11,4,0.3333333333333333,0.0,0.0,0.0,0.24,1,0.1363683044910431,0,,normal,
2024-04-01,contract_48_1_11,5,0.4166666666666667,0.0,0.0,-0.375,0.24,1,0.582556426525116,1,,normal,risky
2024-05-01,contract_48_1_11,6,0.5,-0.3333333333333333,0.125,0.0,0.24,1,0.44149574637413025,0,healthy,risky,
2024-06-01,contract_48_1_11,7,0.5833333333333334,-0.1666666666666666,0.125,0.0,0.24,1,0.4944334328174591,0,healthy,risky,
2024-07-01,contract_48_1_11,8,0.6666666666666666,-0.5,0.375,0.0,0.24,1,0.3976857364177704,0,healthy,risky,
2024-08-01,contract_48_1_11,9,0.75,0.5,0.25,0.0,0.24,1,0.3769603371620178,0,healthy,healthy,
2024-09-01,contract_48_1_11,10,0.8333333333333334,0.3333333333333333,0.375,0.0,0.24,1,0.12228114902973175,0,healthy,healthy,
2024-10-01,contract_48_1_11,11,0.9166666666666666,0.1666666666666666,0.25,0.0,0.24,1,0.33422327041625977,0,healthy,healthy,
2024-11-01,contract_48_1_11,12,1.0,0.5,0.375,0.0,0.24,1,0.19516752660274506,0,healthy,healthy,
2024-01-01,contract_49_1_1,1,0.0833333333333333,-0.6666666666666666,0.0,0.125,0.63,1,0.323637455701828,0,,risky,healthy
2024-02-01,contract_49_1_1,2,0.1666666666666666,0.0,0.0,0.125,0.63,1,0.19063669443130493,0,,normal,healthy
2024-03-01,contract_49_1_1,3,0.25,-0.3333333333333333,0.125,0.0,0.63,1,0.8485831618309021,1,healthy,risky,
2024-04-01,contract_49_1_1,4,0.3333333333333333,0.0,0.25,0.0,0.63,1,0.8510141968727112,1,healthy,normal,
2024-05-01,contract_49_1_1,5,0.4166666666666667,-0.6666666666666666,0.25,0.0,0.63,1,0.8894285559654236,1,healthy,risky,
2024-06-01,contract_49_1_1,6,0.5,-0.3333333333333333,0.375,0.125,0.63,1,0.6987059116363525,1,healthy,risky,healthy
2024-07-01,contract_49_1_1,7,0.5833333333333334,-0.6666666666666666,0.375,0.0,0.63,1,0.9257503151893616,1,healthy,risky,
2024-08-01,contract_49_1_1,8,0.6666666666666666,0.3333333333333333,0.375,0.125,0.63,1,0.7634966373443604,1,healthy,healthy,healthy
2024-09-01,contract_49_1_1,9,0.75,-0.8333333333333333,0.625,0.0,0.63,1,0.9612733721733093,1,healthy,risky,
2024-10-01,contract_49_1_1,10,0.8333333333333334,-0.5,0.75,0.0,0.63,1,0.8545770049095154,1,healthy,risky,
2024-11-01,contract_49_1_1,11,0.9166666666666666,0.0,0.75,0.0,0.63,1,0.8721140027046204,1,healthy,normal,
2024-12-01,contract_49_1_1,12,1.0,0.1666666666666666,0.75,0.0,0.63,1,0.8171238303184509,1,healthy,healthy,
2024-01-01,contract_49_1_2,1,0.0833333333333333,0.0,0.0,0.0,0.73,1,0.8875615000724792,1,,normal,
2024-02-01,contract_49_1_2,2,0.1666666666666666,0.0,0.0,0.0,0.73,1,0.8548256754875183,1,,normal,
2024-03-01,contract_49_1_2,3,0.25,0.0,0.0,-0.5,0.73,1,0.8479347229003906,1,,normal,risky
2024-04-01,contract_49_1_2,4,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.73,1,0.8574569821357727,1,,risky,
2024-05-01,contract_49_1_2,5,0.4166666666666667,0.0,0.0,0.0,0.73,1,0.8627516031265259,1,,normal,
2024-06-01,contract_49_1_2,6,0.5,0.0,0.0,-0.25,0.73,1,0.9364703297615051,1,,normal,risky
2024-07-01,contract_49_1_2,7,0.5833333333333334,0.6666666666666666,0.0,0.0,0.73,1,0.817359983921051,1,,healthy,
2024-08-01,contract_49_1_2,8,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.73,1,0.8053853511810303,1,,risky,
2024-09-01,contract_49_1_2,9,0.75,-0.1666666666666666,0.0,-0.25,0.73,1,0.9519966244697571,1,,risky,risky
2024-10-01,contract_49_1_2,10,0.8333333333333334,-0.3333333333333333,0.0,-0.25,0.73,1,0.9472401142120361,1,,risky,risky
2024-11-01,contract_49_1_2,11,0.9166666666666666,0.5,0.0,-0.25,0.73,1,0.9875233769416809,1,,healthy,risky
2024-12-01,contract_49_1_2,12,1.0,-0.1666666666666666,0.0,0.0,0.73,1,0.8931604027748108,1,,risky,
2024-01-01,contract_49_1_3,1,0.0833333333333333,-0.6666666666666666,0.0,0.0,0.83,1,0.8907271027565002,1,,risky,
2024-02-01,contract_49_1_3,2,0.1666666666666666,0.1666666666666666,0.0,0.0,0.83,1,0.9225754737854004,1,,healthy,
2024-03-01,contract_49_1_3,3,0.25,-0.3333333333333333,0.0,0.0,0.83,1,0.8932433128356934,1,,risky,
2024-04-01,contract_49_1_3,4,0.3333333333333333,-0.6666666666666666,0.0,0.0,0.83,1,0.9283352494239807,1,,risky,
2024-05-01,contract_49_1_3,5,0.4166666666666667,0.5,0.0,0.0,0.83,1,0.89975506067276,1,,healthy,
2024-06-01,contract_49_1_3,6,0.5,0.1666666666666666,0.0,0.0,0.83,1,0.904995322227478,1,,healthy,
2024-07-01,contract_49_1_3,7,0.5833333333333334,-0.5,0.0,-0.375,0.83,1,0.9902426600456238,1,,risky,risky
2024-08-01,contract_49_1_3,8,0.6666666666666666,0.1666666666666666,0.0,0.0,0.83,1,0.9124484658241272,1,,healthy,
2024-09-01,contract_49_1_3,9,0.75,0.0,0.0,-0.125,0.83,1,0.9742166996002197,1,,normal,risky
2024-10-01,contract_49_1_3,10,0.8333333333333334,0.5,0.0,0.0,0.83,1,0.8791168928146362,1,,healthy,
2024-11-01,contract_49_1_3,11,0.9166666666666666,0.5,-0.625,-0.125,0.83,1,0.9836037158966064,1,risky,healthy,risky
2024-12-01,contract_49_1_3,12,1.0,0.0,-0.625,0.0,0.83,1,0.9379990696907043,1,risky,normal,
2024-01-01,contract_49_1_4,1,0.0833333333333333,-0.3333333333333333,0.0,0.0,0.6,1,0.8934246301651001,1,,risky,
2024-02-01,contract_49_1_4,2,0.1666666666666666,0.0,0.0,0.0,0.6,1,0.8021208047866821,1,,normal,
2024-03-01,contract_49_1_4,3,0.25,-0.1666666666666666,0.0,-0.375,0.6,1,0.9173728823661804,1,,risky,risky
2024-04-01,contract_49_1_4,4,0.3333333333333333,-0.1666666666666667,0.0,0.0,0.6,1,0.8048011064529419,1,,risky,
2024-05-01,contract_49_1_4,5,0.4166666666666667,0.1666666666666666,0.0,-0.125,0.6,1,0.6794537901878357,1,,healthy,risky
2024-06-01,contract_49_1_4,6,0.5,-0.8333333333333333,0.0,0.0,0.6,1,0.8313726186752319,1,,risky,
2024-07-01,contract_49_1_4,7,0.5833333333333334,-0.1666666666666667,0.0,0.0,0.6,1,0.8404662609100342,1,,risky,
2024-08-01,contract_49_1_4,8,0.6666666666666666,-0.1666666666666666,0.0,0.0,0.6,1,0.8511394262313843,1,,risky,
2024-09-01,contract_49_1_4,9,0.75,-0.5,0.0,0.0,0.6,1,0.8574916124343872,1,,risky,
2024-10-01,contract_49_1_4,10,0.8333333333333334,-0.1666666666666666,0.0,0.0,0.6,1,0.8564231395721436,1,,risky,
2024-11-01,contract_49_1_4,11,0.9166666666666666,-0.8333333333333333,0.0,0.0,0.6,1,0.9290106892585754,1,,risky,
2024-12-01,contract_49_1_4,12,1.0,0.1666666666666666,-0.75,0.0,0.6,1,0.9807403683662415,1,risky,healthy,
2024-01-01,contract_49_1_5,1,0.0833333333333333,-0.3333333333333333,0.0,0.0,0.29,1,0.4913598895072937,0,,risky,
2024-02-01,contract_49_1_5,2,0.1666666666666666,0.0,0.0,0.0,0.29,1,0.4752923548221588,0,,normal,
2024-03-01,contract_49_1_5,3,0.25,-0.6666666666666666,0.0,0.0,0.29,1,0.37316837906837463,0,,risky,
2024-04-01,contract_49_1_5,4,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.29,1,0.3343923091888428,0,,risky,
2024-05-01,contract_49_1_5,5,0.4166666666666667,0.0,0.0,0.0,0.29,1,0.507723331451416,1,,normal,
2024-06-01,contract_49_1_5,6,0.5,0.1666666666666666,-0.25,0.0,0.29,1,0.5243634581565857,1,risky,healthy,
2024-07-01,contract_49_1_5,7,0.5833333333333334,0.5,-0.25,0.0,0.29,1,0.5450877547264099,1,risky,healthy,
2024-08-01,contract_49_1_5,8,0.6666666666666666,0.0,0.0,0.0,0.29,1,0.553202748298645,1,normal,normal,
2024-09-01,contract_49_1_5,9,0.75,0.1666666666666666,-0.125,0.0,0.29,1,0.5667895674705505,1,risky,healthy,
2024-10-01,contract_49_1_5,10,0.8333333333333334,-0.1666666666666667,0.0,0.0,0.29,1,0.34258368611335754,0,normal,risky,
2024-11-01,contract_49_1_5,11,0.9166666666666666,0.0,0.0,-0.375,0.29,1,0.9928402900695801,1,normal,normal,risky
2024-12-01,contract_49_1_5,12,1.0,0.1666666666666666,0.0,0.0,0.29,1,0.3551929295063019,0,normal,healthy,
2024-01-01,contract_49_1_6,1,0.0833333333333333,-0.1666666666666666,0.0,0.0,0.66,1,0.833672046661377,1,,risky,
2024-02-01,contract_49_1_6,2,0.1666666666666666,0.5,0.0,0.0,0.66,1,0.7352330684661865,1,,healthy,
2024-03-01,contract_49_1_6,3,0.25,0.5,0.0,-0.25,0.66,1,0.8209030628204346,1,,healthy,risky
2024-04-01,contract_49_1_6,4,0.3333333333333333,-0.1666666666666666,0.0,0.0,0.66,1,0.7439538836479187,1,,risky,
2024-05-01,contract_49_1_6,5,0.4166666666666667,0.3333333333333333,0.0,0.0,0.66,1,0.6983682513237,1,,healthy,normal
2024-06-01,contract_49_1_6,6,0.5,-0.1666666666666666,0.0,0.0,0.66,1,0.7495902180671692,1,,risky,
2024-07-01,contract_49_1_6,7,0.5833333333333334,0.5,0.0,0.0,0.66,1,0.7425419688224792,1,,healthy,normal
2024-08-01,contract_49_1_6,8,0.6666666666666666,0.5,-0.125,0.0,0.66,1,0.8392951488494873,1,risky,healthy,
2024-09-01,contract_49_1_6,9,0.75,-0.1666666666666666,-0.125,0.0,0.66,1,0.8487631678581238,1,risky,risky,
2024-10-01,contract_49_1_6,10,0.8333333333333334,0.1666666666666666,0.0,0.0,0.66,1,0.7105965614318848,1,normal,healthy,normal
2024-11-01,contract_49_1_6,11,0.9166666666666666,0.5,0.125,0.0,0.66,1,0.8262810111045837,1,healthy,healthy,
2024-12-01,contract_49_1_6,12,1.0,0.1666666666666666,0.125,0.0,0.66,1,0.8913763165473938,1,healthy,healthy,
2024-01-01,contract_49_1_7,1,0.0833333333333333,0.3333333333333333,0.0,-0.375,0.59,1,0.4629484713077545,0,,healthy,risky
2024-02-01,contract_49_1_7,2,0.1666666666666666,-0.6666666666666666,0.0,0.0,0.59,1,0.8121552467346191,1,,risky,
2024-03-01,contract_49_1_7,3,0.25,-0.8333333333333333,0.0,0.0,0.59,1,0.785981297492981,1,,risky,
2024-04-01,contract_49_1_7,4,0.3333333333333333,0.1666666666666666,0.0,0.0,0.59,1,0.6651718616485596,1,,healthy,
2024-05-01,contract_49_1_7,5,0.4166666666666667,-0.3333333333333333,0.0,0.0,0.59,1,0.7275016903877258,1,,risky,
2024-06-01,contract_49_1_7,6,0.5,-0.3333333333333333,0.0,-0.125,0.59,1,0.6777963638305664,1,,risky,risky
2024-07-01,contract_49_1_7,7,0.5833333333333334,-0.5,0.0,0.0,0.59,1,0.7652480602264404,1,,risky,
2024-08-01,contract_49_1_7,8,0.6666666666666666,-0.1666666666666666,0.0,0.0,0.59,1,0.7429000735282898,1,,risky,
2024-09-01,contract_49_1_7,9,0.75,0.0,0.0,-0.125,0.59,1,0.8996278643608093,1,,normal,risky
2024-10-01,contract_49_1_7,10,0.8333333333333334,-0.5,0.0,0.0,0.59,1,0.7718049883842468,1,,risky,normal
2024-11-01,contract_49_1_7,11,0.9166666666666666,-0.1666666666666666,0.0,0.0,0.59,1,0.7853882908821106,1,,risky,
2024-12-01,contract_49_1_7,12,1.0,-0.1666666666666667,0.0,0.0,0.59,1,0.8334848880767822,1,,risky,
2020-08-01,contract_8_1_4,1,0.0833333333333333,-0.1666666666666666,0.0,0.0,0.06,0,0.17414113879203796,0,,risky,
2020-09-01,contract_8_1_4,2,0.1666666666666666,0.0,0.0,0.25,0.06,0,0.0016738709527999163,0,,normal,healthy
2020-10-01,contract_8_1_4,3,0.25,0.1666666666666666,-0.5,0.25,0.06,0,0.006644998677074909,0,risky,healthy,healthy
2020-11-01,contract_8_1_4,4,0.3333333333333333,-0.8333333333333333,-0.5,0.5,0.06,0,0.0006871598889119923,0,risky,risky,healthy
2020-12-01,contract_8_1_4,5,0.4166666666666667,-0.1666666666666666,-0.5,0.75,0.06,0,9.187220712192357e-05,0,risky,risky,healthy
2021-01-01,contract_8_1_4,6,0.5,-0.5,-0.5,0.75,0.06,0,0.00021898222621530294,0,risky,risky,healthy
2021-02-01,contract_8_1_4,7,0.5833333333333334,-0.1666666666666666,-0.125,0.75,0.06,0,6.0302434576442465e-05,0,risky,risky,healthy
2021-03-01,contract_8_1_4,8,0.6666666666666666,0.3333333333333333,-0.125,0.0,0.06,0,0.20069217681884766,0,risky,healthy,
2021-04-01,contract_8_1_4,9,0.75,0.1666666666666666,0.0,0.75,0.06,0,0.00014707414084114134,0,normal,healthy,healthy
2021-05-01,contract_8_1_4,10,0.8333333333333334,0.1666666666666666,0.0,0.75,0.06,0,0.00013217424566391855,0,normal,healthy,healthy
2021-06-01,contract_8_1_4,11,0.9166666666666666,-0.1666666666666666,0.25,0.0,0.06,0,0.2057073563337326,0,healthy,risky,
2021-07-01,contract_8_1_4,12,1.0,0.5,0.25,0.875,0.06,0,0.00013376306742429733,0,healthy,healthy,healthy
2021-08-01,contract_8_2_2,1,0.0833333333333333,-1.0,0.0,-0.25,0.38,1,0.4937315583229065,0,,risky,risky
2021-09-01,contract_8_2_2,2,0.1666666666666666,0.3333333333333333,0.0,0.0,0.38,1,0.5501081943511963,1,,healthy,
2021-10-01,contract_8_2_2,3,0.25,0.0,0.0,0.0,0.38,1,0.4462868869304657,0,,normal,
2021-11-01,contract_8_2_2,4,0.3333333333333333,-0.1666666666666666,0.0,0.0,0.38,1,0.42758965492248535,0,,risky,
2021-12-01,contract_8_2_2,5,0.4166666666666667,0.1666666666666666,0.0,0.0,0.38,1,0.4069121181964874,0,,healthy,
2022-01-01,contract_8_2_2,6,0.5,-0.1666666666666666,-0.375,0.0,0.38,1,0.6660818457603455,1,risky,risky,
2022-02-01,contract_8_2_2,7,0.5833333333333334,-0.1666666666666666,-0.25,0.0,0.38,1,0.4103347957134247,0,risky,risky,
2022-03-01,contract_8_2_2,8,0.6666666666666666,-0.5,-0.125,0.0,0.38,1,0.547606885433197,1,risky,risky,
2022-04-01,contract_8_2_2,9,0.75,0.5,-0.125,0.0,0.38,1,0.4176439642906189,0,risky,healthy,
