contract_id,FOM,MOC,POC,contract_status,total_activities,meeting_count,email_count,postal_count,invitation_count,training_count,checkin_count,onboarding_count,renewal_pricing_count,inperson_count,demo_count,gift_count,document_count,total_duration,average_duration,attend_count,not_attend_count,cancel_count,high_priority_count,negative_sentiment_count,agg_total_activities,agg_meeting_count,agg_email_count,agg_postal_count,agg_invitation_count,agg_training_count,agg_checkin_count,agg_onboarding_count,agg_renewal_pricing_count,agg_inperson_count,agg_demo_count,agg_gift_count,agg_document_count,agg_total_duration,agg_attend_count,agg_not_attend_count,agg_cancel_count,agg_high_priority_count,agg_negative_sentiment_count,rolling_avg_average_duration,mom_total_activities,mom_total_duration,mom_attend_count,mom_not_attend_count,mom_cancel_count,mom_high_priority_count,mom_negative_sentiment_count,contract_year,agg_total_activities_label,agg_total_activities_median_ischr,agg_total_activities_median_isup,agg_total_duration_label,agg_total_duration_median_ischr,agg_total_duration_median_isup,agg_attend_count_label,agg_attend_count_median_ischr,agg_attend_count_median_isup,agg_not_attend_count_label,agg_not_attend_count_median_ischr,agg_not_attend_count_median_isup,agg_cancel_count_label,agg_cancel_count_median_ischr,agg_cancel_count_median_isup,agg_high_priority_count_label,agg_high_priority_count_median_ischr,agg_high_priority_count_median_isup,agg_negative_sentiment_count_label,agg_negative_sentiment_count_median_ischr,agg_negative_sentiment_count_median_isup
contract_6_1_8,2020-06-01,6,0.5,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,9,7,2,0,2,1,2,3,0,0,0,0,1,510,5,2,0,3,1,70.0,0.0,-60.0,-1.0,0.0,0.0,0.0,0.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_8,2020-07-01,7,0.5833333333333334,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,1,0,10,8,2,0,3,1,2,3,0,0,0,0,1,570,6,2,0,4,1,67.5,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_8,2020-08-01,8,0.6666666666666666,unknown,2,2,0,0,0,1,0,0,0,1,0,0,0,180,90.0,2,0,0,0,0,12,10,2,0,3,2,2,3,0,1,0,0,1,750,8,2,0,4,1,72.0,1.0,120.0,1.0,0.0,0.0,-1.0,0.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_8,2020-10-01,10,0.8333333333333334,unknown,2,2,0,0,0,1,1,0,0,0,0,0,0,180,90.0,2,0,0,1,1,14,12,2,0,3,3,3,3,0,1,0,0,1,930,10,2,0,5,2,75.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_1_8,2020-12-01,12,1.0,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,30,30.0,1,0,0,0,0,15,13,2,0,3,3,4,3,0,1,0,0,1,960,11,2,0,5,2,68.57142857142857,-1.0,-150.0,-1.0,0.0,0.0,-1.0,-1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_1_9,2020-01-01,1,0.08333333333333333,unknown,3,1,2,0,1,0,1,0,0,0,0,0,1,120,,0,1,0,1,0,3,1,2,0,1,0,1,0,0,0,0,0,1,120,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,normal,2.0,7.0,normal,90.0,360.0,risky,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_1_9,2020-02-01,2,0.16666666666666666,unknown,2,2,0,0,0,0,0,0,0,0,2,0,0,180,90.0,2,0,0,2,0,5,3,2,0,1,0,1,0,0,0,2,0,1,300,2,1,0,3,0,90.0,-1.0,60.0,2.0,-1.0,0.0,1.0,0.0,2020,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_9,2020-03-01,3,0.25,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,90,,0,0,1,1,0,6,4,2,0,1,0,1,1,0,0,2,0,1,390,2,1,1,4,0,90.0,-1.0,-90.0,-2.0,0.0,1.0,-1.0,0.0,2020,normal,2.0,7.0,healthy,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_9,2020-04-01,4,0.3333333333333333,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,7,4,3,0,1,0,1,2,0,0,2,0,1,390,2,1,1,4,0,90.0,0.0,-90.0,0.0,0.0,-1.0,-1.0,0.0,2020,normal,2.0,7.0,healthy,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_9,2020-05-01,5,0.4166666666666667,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,30,30.0,1,0,0,0,1,8,5,3,0,1,0,1,3,0,0,2,0,1,420,3,1,1,4,1,60.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_9,2020-06-01,6,0.5,unknown,2,2,0,0,2,0,0,0,0,0,0,0,0,150,75.0,2,0,0,1,0,10,7,3,0,3,0,1,3,0,0,2,0,1,570,5,1,1,5,1,65.0,1.0,120.0,1.0,0.0,0.0,1.0,-1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_1_9,2020-07-01,7,0.5833333333333334,unknown,4,1,2,1,0,1,0,0,2,0,0,0,1,60,60.0,1,0,0,1,1,14,8,5,1,3,1,1,3,2,0,2,0,2,630,6,1,1,6,2,63.75,2.0,-90.0,-1.0,0.0,0.0,0.0,1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_1_9,2020-08-01,8,0.6666666666666666,unknown,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,15,8,5,2,3,1,1,3,2,0,2,1,2,630,6,1,1,7,2,63.75,-3.0,-60.0,-1.0,0.0,0.0,0.0,-1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_1_9,2020-09-01,9,0.75,unknown,2,0,1,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,17,8,6,3,4,1,1,3,3,0,2,1,2,630,6,1,1,7,2,63.75,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_1_9,2020-10-01,10,0.8333333333333334,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,90,90.0,1,0,0,0,1,18,9,6,3,4,1,2,3,3,0,2,1,2,720,7,1,1,7,3,69.0,-1.0,90.0,1.0,0.0,0.0,0.0,1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_1_9,2020-11-01,11,0.9166666666666666,unknown,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,9,7,3,4,2,2,3,3,0,2,1,2,720,7,1,1,7,3,69.0,0.0,-90.0,-1.0,0.0,0.0,0.0,-1.0,2020,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_2_1,2021-04-01,4,0.3333333333333333,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,120,120.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,120,1,0,0,0,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,risky,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_1,2021-06-01,6,0.5,churned,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,180,2,0,0,1,1,90.0,0.0,-60.0,0.0,0.0,0.0,1.0,-1.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_1,2021-07-01,7,0.5833333333333334,churned,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,3,2,0,1,1,0,1,0,0,0,0,1,0,180,2,0,0,1,1,90.0,0.0,-60.0,-1.0,0.0,0.0,-1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_2,2021-03-01,3,0.25,churned,1,1,0,0,0,1,0,0,0,0,0,0,0,30,,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,30,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,risky,2.0,7.0,risky,90.0,360.0,risky,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_2,2021-05-01,5,0.4166666666666667,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,120,120.0,1,0,0,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,150,1,1,0,2,0,120.0,0.0,90.0,1.0,-1.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_2,2021-10-01,10,0.8333333333333334,churned,1,1,0,0,0,0,0,1,0,0,0,0,0,120,120.0,1,0,0,0,1,3,3,0,0,0,1,1,1,0,0,0,0,0,270,2,1,0,2,1,120.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_3,2021-03-01,3,0.25,churned,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,risky,2.0,7.0,risky,90.0,360.0,risky,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_3,2021-07-01,7,0.5833333333333334,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,60,60.0,1,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,60,1,0,0,0,0,60.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,risky,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_3,2021-08-01,8,0.6666666666666666,churned,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,3,2,1,0,2,0,1,0,0,0,0,0,0,180,2,0,0,0,0,90.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_3,2021-11-01,11,0.9166666666666666,churned,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,4,2,1,1,2,1,1,0,0,0,0,0,0,180,2,0,0,1,0,90.0,0.0,-120.0,-1.0,0.0,0.0,1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_4,2021-01-01,1,0.08333333333333333,churned,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,risky,2.0,7.0,risky,90.0,360.0,risky,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_4,2021-04-01,4,0.3333333333333333,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,60,60.0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,60,1,0,0,0,0,60.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,risky,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_4,2021-06-01,6,0.5,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,60,60.0,1,0,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,1,120,2,0,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-01-01,1,0.08333333333333333,upsell,2,1,0,1,1,0,0,0,0,0,1,0,0,90,,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,90,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,risky,1.0,4.0,normal,0.0,0.0,healthy,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-02-01,2,0.16666666666666666,upsell,2,1,0,1,0,0,0,0,0,0,1,1,0,60,60.0,1,0,0,0,0,4,2,0,2,1,0,0,0,0,0,2,1,0,150,1,0,1,0,0,60.0,0.0,-30.0,1.0,0.0,-1.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,healthy,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-04-01,4,0.3333333333333333,upsell,1,1,0,0,0,0,0,1,0,0,0,0,0,60,60.0,1,0,0,1,0,5,3,0,2,1,0,0,1,0,0,2,1,0,210,2,0,1,1,0,60.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-05-01,5,0.4166666666666667,upsell,1,1,0,0,0,0,0,1,0,0,0,0,0,30,,0,1,0,1,0,6,4,0,2,1,0,0,2,0,0,2,1,0,240,2,1,1,2,0,60.0,0.0,-30.0,-1.0,1.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-06-01,6,0.5,upsell,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,7,4,0,3,1,0,0,2,0,0,2,2,0,240,2,1,1,2,0,60.0,0.0,-30.0,0.0,-1.0,0.0,-1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-07-01,7,0.5833333333333334,upsell,1,1,0,0,0,0,0,0,0,1,0,0,0,30,,0,1,0,0,0,8,5,0,3,1,0,0,2,0,1,2,2,0,270,2,2,1,2,0,60.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,2021,healthy,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-08-01,8,0.6666666666666666,upsell,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,9,5,1,3,2,0,0,2,0,1,2,2,0,270,2,2,1,3,0,60.0,0.0,-30.0,0.0,-1.0,0.0,1.0,0.0,2021,healthy,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-09-01,9,0.75,upsell,4,3,0,1,0,1,0,1,1,1,0,0,0,300,60.0,1,1,1,1,0,13,8,1,4,2,1,0,3,1,2,2,2,0,570,3,3,2,4,0,60.0,3.0,300.0,1.0,1.0,1.0,0.0,0.0,2021,healthy,2.0,7.0,healthy,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-10-01,10,0.8333333333333334,upsell,2,2,0,0,0,0,0,1,1,0,0,0,0,240,120.0,2,0,0,2,1,15,10,1,4,2,1,0,4,2,2,2,2,0,810,5,3,2,6,1,75.0,-2.0,-60.0,1.0,-1.0,-1.0,1.0,1.0,2021,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-11-01,11,0.9166666666666666,upsell,1,1,0,0,0,0,0,0,0,0,1,0,0,90,90.0,1,0,0,0,0,16,11,1,4,2,1,0,4,2,2,3,2,0,900,6,3,2,6,1,78.0,-1.0,-150.0,-1.0,0.0,0.0,-2.0,-1.0,2021,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_5,2021-12-01,12,1.0,upsell,1,1,0,0,0,0,0,1,0,0,0,0,0,120,120.0,1,0,0,1,0,17,12,1,4,2,1,0,5,2,2,3,2,0,1020,7,3,2,7,1,85.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,2021,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_6,2021-01-01,1,0.08333333333333333,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,120,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,risky,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_6,2021-02-01,2,0.16666666666666666,unknown,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,120,1,0,0,0,0,120.0,0.0,-120.0,-1.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_6,2021-03-01,3,0.25,unknown,3,3,0,0,0,1,0,0,1,1,0,0,0,210,70.0,3,0,0,1,1,5,4,0,1,0,2,0,0,1,1,1,0,0,330,4,0,0,1,1,95.0,2.0,210.0,3.0,0.0,0.0,1.0,1.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_6,2021-05-01,5,0.4166666666666667,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,0,1,6,5,0,1,0,2,0,0,1,2,1,0,0,360,5,0,0,1,2,73.33333333333333,-2.0,-180.0,-2.0,0.0,0.0,-1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,healthy,0.0,1.0
contract_6_2_6,2021-06-01,6,0.5,unknown,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,7,5,1,1,0,3,0,0,1,2,1,0,0,360,5,0,0,2,2,73.33333333333333,0.0,-30.0,-1.0,0.0,0.0,1.0,-1.0,2021,normal,2.0,7.0,normal,90.0,360.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,healthy,0.0,1.0
contract_6_2_6,2021-07-01,7,0.5833333333333334,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,8,5,2,1,0,3,0,1,1,2,1,0,0,360,5,0,0,2,2,73.33333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2021,healthy,2.0,7.0,normal,90.0,360.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,healthy,0.0,1.0
contract_6_2_6,2021-09-01,9,0.75,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,1,0,9,6,2,1,1,3,0,1,1,2,1,0,0,480,6,0,0,3,2,85.0,0.0,120.0,1.0,0.0,0.0,1.0,0.0,2021,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_6_2_7,2021-01-01,1,0.08333333333333333,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,120,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,risky,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_7,2021-03-01,3,0.25,unknown,2,2,0,0,2,0,0,0,0,0,0,0,0,120,60.0,2,0,0,0,1,3,3,0,0,2,0,0,0,0,0,1,0,0,240,3,0,0,0,1,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_6_2_7,2021-04-01,4,0.3333333333333333,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,120,120.0,1,0,0,0,1,4,4,0,0,2,0,0,0,0,1,1,0,0,360,4,0,0,0,2,100.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,healthy,0.0,1.0
contract_6_2_7,2021-11-01,11,0.9166666666666666,unknown,3,2,1,0,0,1,1,1,0,0,0,0,0,150,75.0,2,0,0,0,0,7,6,1,0,2,1,1,1,0,1,1,0,0,510,6,0,0,0,2,93.75,2.0,30.0,1.0,0.0,0.0,0.0,-1.0,2021,normal,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,healthy,0.0,1.0
contract_6_2_7,2021-12-01,12,1.0,unknown,3,1,1,1,0,0,0,1,1,0,0,1,0,90,90.0,1,0,0,1,1,10,7,2,1,2,1,1,2,1,1,1,1,0,600,7,0,0,1,3,93.0,0.0,-60.0,-1.0,0.0,0.0,1.0,1.0,2021,healthy,2.0,7.0,healthy,90.0,360.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,healthy,0.0,1.0
contract_6_2_8,2021-01-01,1,0.08333333333333333,unknown,3,1,1,1,0,1,2,0,0,0,0,0,0,60,60.0,1,0,0,1,0,3,1,1,1,0,1,2,0,0,0,0,0,0,60,1,0,0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,risky,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_8,2021-02-01,2,0.16666666666666666,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,90,90.0,1,0,0,1,0,4,2,1,1,0,1,3,0,0,0,0,0,0,150,2,0,0,2,0,75.0,-2.0,30.0,0.0,0.0,0.0,0.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_8,2021-03-01,3,0.25,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,30,30.0,1,0,0,0,0,5,3,1,1,0,1,3,0,1,0,0,0,0,180,3,0,0,2,0,60.0,0.0,-60.0,0.0,0.0,0.0,-1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_6_2_8,2021-04-01,4,0.3333333333333333,unknown,2,1,1,0,0,0,1,0,1,0,0,0,0,30,,0,1,0,1,0,7,4,2,1,0,1,4,0,2,0,0,0,0,210,3,1,0,3,0,60.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,2021,normal,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_8,2021-06-01,6,0.5,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,8,4,3,1,0,1,5,0,2,0,0,0,0,210,3,1,0,4,0,60.0,-1.0,-30.0,0.0,-1.0,0.0,0.0,0.0,2021,healthy,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_8,2021-07-01,7,0.5833333333333334,unknown,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,9,4,3,2,0,1,5,0,2,0,0,1,0,210,3,1,0,4,0,60.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2021,healthy,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_6_2_8,2021-11-01,11,0.9166666666666666,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,10,4,4,2,0,1,5,0,3,0,0,1,0,210,3,1,0,4,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,healthy,2.0,7.0,normal,90.0,360.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
