FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label,account_id,number_contract,industry,business_size,annual_revenue,has_product_1,has_product_2,has_product_3,has_product_4,has_product_5,contract_acv,per_product,pre_contract_value_change_pct,age_at_contract,num_pre_contract,first_contract_value_change_pct,group,group_des,acv_label,clv_contract,clv_contract_with_churn,customer_lifespan_contract,final_status,stage,stage_at_moc12
11/1/2024,contract_53_1_10,7,0.583333333,0.5,-0.375,0.375,0.05,0,0.00200069,0,risky,healthy,healthy,account_720,1,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,1,0,,3,new_next_s,L,141000,126900,1,renewal,expansion,renewal
12/1/2024,contract_53_1_10,8,0.666666667,0.333333333,-0.375,0.5,0.05,0,0.002295918,0,risky,healthy,healthy,account_720,1,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,1,0,,3,new_next_s,L,141000,126900,1,renewal,expansion,renewal
1/1/2025,contract_53_1_10,9,0.75,0.5,0.125,0,0.05,0,0.039225951,0,healthy,healthy,0,account_720,1,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,1,0,,3,new_next_s,L,141000,126900,1,renewal,renewal,renewal
2/1/2025,contract_53_1_10,10,0.833333333,-0.166666667,0.25,0,0.05,0,0.213102117,0,healthy,risky,0,account_720,1,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,1,0,,3,new_next_s,L,141000,126900,1,renewal,renewal,renewal
3/1/2025,contract_53_1_10,11,0.916666667,0.5,0.125,0.75,0.05,0,4.08E-05,0,healthy,healthy,healthy,account_720,1,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,1,0,,3,new_next_s,L,141000,126900,1,renewal,expansion,renewal
4/1/2025,contract_53_1_10,12,1,-0.5,0,0.75,0.05,0,0.000263406,0,normal,risky,healthy,account_720,1,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,1,0,,3,new_next_s,L,141000,126900,1,renewal,renewal,renewal
5/1/2025,contract_53_2_2,1,0.083333333,0,0,0,0.13,0,0.162671849,0,0,normal,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
6/1/2025,contract_53_2_2,2,0.166666667,-0.333333333,-0.625,0,0.13,0,0.180949241,0,risky,risky,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
7/1/2025,contract_53_2_2,3,0.25,0,-0.625,0,0.13,0,0.116222151,0,risky,normal,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
8/1/2025,contract_53_2_2,4,0.333333333,0,-0.625,-0.125,0.13,0,0.038009237,0,risky,normal,risky,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
9/1/2025,contract_53_2_2,5,0.416666667,0.166666667,-0.5,0,0.13,0,0.138389841,0,risky,healthy,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
10/1/2025,contract_53_2_2,6,0.5,0.5,-0.625,0,0.13,0,0.125629231,0,risky,healthy,normal,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
11/1/2025,contract_53_2_2,7,0.583333333,0.5,-0.5,0,0.13,0,0.148003921,0,risky,healthy,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
12/1/2025,contract_53_2_2,8,0.666666667,0.5,-0.5,0,0.13,0,0.137926474,0,risky,healthy,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
1/1/2026,contract_53_2_2,9,0.75,0.666666667,0,0,0.13,0,0.125201166,0,normal,healthy,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
2/1/2026,contract_53_2_2,10,0.833333333,0.333333333,0,0,0.13,0,0.141699821,0,normal,healthy,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
3/1/2026,contract_53_2_2,11,0.916666667,0.166666667,0,0,0.13,0,0.160797775,0,normal,healthy,0,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
4/1/2026,contract_53_2_2,12,1,0.5,0,0,0.13,0,0.180536762,0,normal,healthy,normal,account_720,2,Finance,Large,145.71,1,1,1,0,1,141000,0.8,0,13,1,0,9,unknown,L,141000,66789,2,0,renewal,renewal
6/1/2024,contract_54_1_1,1,0.083333333,-0.333333333,0,-0.5,0.25,0,0.227493644,0,0,risky,risky,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,adoption,renewal
7/1/2024,contract_54_1_1,2,0.166666667,0.333333333,0,0,0.25,0,0.393530011,0,0,healthy,normal,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,adoption,renewal
8/1/2024,contract_54_1_1,3,0.25,0,0,0,0.25,0,0.440067351,0,0,normal,0,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,adoption,renewal
9/1/2024,contract_54_1_1,4,0.333333333,-0.333333333,0,0.25,0.25,0,0.004220944,0,0,risky,healthy,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,renewal,renewal
10/1/2024,contract_54_1_1,5,0.416666667,-0.333333333,0,0.375,0.25,0,0.001891116,0,0,risky,healthy,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,renewal,renewal
11/1/2024,contract_54_1_1,6,0.5,-0.833333333,0,0,0.25,0,0.248524368,0,0,risky,0,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,renewal,renewal
12/1/2024,contract_54_1_1,7,0.583333333,-0.333333333,0,0.5,0.25,0,0.000233895,0,0,risky,healthy,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,renewal,renewal
1/1/2025,contract_54_1_1,8,0.666666667,-0.166666667,0,0,0.25,0,0.534824789,1,0,risky,0,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,risky,renewal
2/1/2025,contract_54_1_1,9,0.75,-0.166666667,0,0,0.25,0,0.525700927,1,0,risky,0,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,risky,renewal
3/1/2025,contract_54_1_1,10,0.833333333,0.333333333,0,0.75,0.25,0,1.90E-05,0,0,healthy,healthy,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,expansion,renewal
4/1/2025,contract_54_1_1,11,0.916666667,0.333333333,0,0.75,0.25,0,3.03E-05,0,0,healthy,healthy,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,expansion,renewal
5/1/2025,contract_54_1_1,12,1,-0.166666667,0,0.75,0.25,0,5.10E-05,0,0,risky,healthy,account_721,1,Retail & E-commerce,Medium,30.71,1,1,1,0,1,94000,0.8,0,1,0,,9,unknown,M,94000,84600,1,0,renewal,renewal
6/1/2024,contract_54_1_2,1,0.083333333,0.166666667,0,0,0.67,0,0.769021571,1,0,healthy,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,adoption,risky
7/1/2024,contract_54_1_2,2,0.166666667,-0.833333333,0,0,0.67,0,0.785858691,1,0,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,adoption,risky
8/1/2024,contract_54_1_2,3,0.25,-0.166666667,0,0,0.67,0,0.770241439,1,0,risky,normal,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,adoption,risky
9/1/2024,contract_54_1_2,4,0.333333333,-0.166666667,0,0.25,0.67,0,0.018356087,0,0,risky,healthy,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,renewal,risky
10/1/2024,contract_54_1_2,5,0.416666667,-0.166666667,0,0,0.67,0,0.75880605,1,0,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,risky,risky
11/1/2024,contract_54_1_2,6,0.5,-0.5,0,0.5,0.67,0,0.003938945,0,0,risky,healthy,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,renewal,risky
12/1/2024,contract_54_1_2,7,0.583333333,-0.166666667,0,0,0.67,0,0.798152089,1,0,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,risky,risky
1/1/2025,contract_54_1_2,8,0.666666667,-0.5,0,0,0.67,0,0.856892467,1,0,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,risky,risky
2/1/2025,contract_54_1_2,9,0.75,-0.666666667,-0.125,0.625,0.67,0,0.031459648,0,risky,risky,healthy,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,renewal,risky
3/1/2025,contract_54_1_2,10,0.833333333,-0.166666667,-0.125,0,0.67,0,0.739464998,1,risky,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,risky,risky
4/1/2025,contract_54_1_2,11,0.916666667,-0.166666667,-0.125,0,0.67,0,0.7965554,1,risky,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,risky,risky
5/1/2025,contract_54_1_2,12,1,-0.166666667,0.25,0,0.67,0,0.902080894,1,healthy,risky,0,account_722,1,Healthcare,Small,1.93,1,0,1,1,0,29100,0.6,0,1,0,,9,unknown,S,29100,26190,1,0,risky,risky
6/1/2024,contract_54_1_3,1,0.083333333,0,0,0,0.22,0,0.418191046,0,0,normal,0,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,adoption,risky
7/1/2024,contract_54_1_3,2,0.166666667,0.5,0,-0.25,0.22,0,0.268498242,0,0,healthy,risky,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,adoption,risky
8/1/2024,contract_54_1_3,3,0.25,0.5,-0.375,-0.125,0.22,0,0.263092995,0,risky,healthy,risky,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,adoption,risky
9/1/2024,contract_54_1_3,4,0.333333333,0.166666667,-0.375,0.125,0.22,0,0.023734499,0,risky,healthy,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,expansion,risky
10/1/2024,contract_54_1_3,5,0.416666667,0.166666667,-0.375,0.25,0.22,0,0.008395592,0,risky,healthy,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,expansion,risky
11/1/2024,contract_54_1_3,6,0.5,-0.166666667,-0.375,0,0.22,0,0.469452649,0,risky,risky,0,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,renewal,risky
12/1/2024,contract_54_1_3,7,0.583333333,0.5,-0.25,0.375,0.22,0,0.004000639,0,risky,healthy,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,expansion,risky
1/1/2025,contract_54_1_3,8,0.666666667,-0.166666667,-0.25,0.5,0.22,0,0.000421603,0,risky,risky,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,renewal,risky
2/1/2025,contract_54_1_3,9,0.75,0.166666667,-0.25,0.625,0.22,0,0.000445024,0,risky,healthy,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,expansion,risky
3/1/2025,contract_54_1_3,10,0.833333333,-0.166666667,-0.25,0.625,0.22,0,0.000841762,0,risky,risky,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,renewal,risky
4/1/2025,contract_54_1_3,11,0.916666667,-0.5,-0.25,0.625,0.22,0,0.000331522,0,risky,risky,healthy,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,renewal,risky
5/1/2025,contract_54_1_3,12,1,0.166666667,-0.25,0,0.22,0,0.52457881,1,risky,healthy,0,account_723,1,Tech,Medium,46.98,1,1,1,1,0,65800,0.8,0,1,0,,9,unknown,M,65800,59220,1,0,risky,risky
6/1/2024,contract_54_1_4,1,0.083333333,0,0,-0.25,0.03,0,0.008974803,0,0,normal,risky,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,adoption,expansion
7/1/2024,contract_54_1_4,2,0.166666667,0,0.125,-0.125,0.03,0,0.038586866,0,healthy,normal,risky,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,adoption,expansion
8/1/2024,contract_54_1_4,3,0.25,-0.166666667,0.25,0,0.03,0,0.062060725,0,healthy,risky,0,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,adoption,expansion
9/1/2024,contract_54_1_4,4,0.333333333,0.166666667,0.25,0,0.03,0,0.051229522,0,healthy,healthy,0,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
10/1/2024,contract_54_1_4,5,0.416666667,-0.166666667,0.25,0,0.03,0,0.079108737,0,healthy,risky,normal,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
11/1/2024,contract_54_1_4,6,0.5,0.333333333,0.375,0,0.03,0,0.088833138,0,healthy,healthy,0,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
12/1/2024,contract_54_1_4,7,0.583333333,0.166666667,0.625,0,0.03,0,0.033373732,0,healthy,healthy,0,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
1/1/2025,contract_54_1_4,8,0.666666667,0.166666667,0.625,0,0.03,0,0.045026235,0,healthy,healthy,normal,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
2/1/2025,contract_54_1_4,9,0.75,0.166666667,0.625,0,0.03,0,0.034907889,0,healthy,healthy,0,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
3/1/2025,contract_54_1_4,10,0.833333333,-0.333333333,0.625,0,0.03,0,0.121547759,0,healthy,risky,0,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
4/1/2025,contract_54_1_4,11,0.916666667,-0.5,0.625,0,0.03,0,0.153558418,0,healthy,risky,normal,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,expansion
5/1/2025,contract_54_1_4,12,1,0.166666667,0.625,0.5,0.03,0,0.014040908,0,healthy,healthy,healthy,account_724,1,Retail & E-commerce,Large,390.75,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,expansion,expansion
6/1/2024,contract_54_1_5,1,0.083333333,0.666666667,0,0,0,0,0.004809052,0,0,healthy,normal,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,adoption,expansion
7/1/2024,contract_54_1_5,2,0.166666667,0.5,0,0,0,0,0.003116241,0,0,healthy,0,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,adoption,expansion
8/1/2024,contract_54_1_5,3,0.25,0.666666667,0,0.125,0,0,0.000976618,0,0,healthy,healthy,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,adoption,expansion
9/1/2024,contract_54_1_5,4,0.333333333,-0.5,0,0,0,0,0.165593833,0,0,risky,0,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
10/1/2024,contract_54_1_5,5,0.416666667,0.5,0,0,0,0,0.001574248,0,0,healthy,0,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
11/1/2024,contract_54_1_5,6,0.5,-0.166666667,-0.375,0,0,0,0.042318098,0,risky,risky,0,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
12/1/2024,contract_54_1_5,7,0.583333333,0.5,-0.375,0.125,0,0,0.005812388,0,risky,healthy,healthy,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
1/1/2025,contract_54_1_5,8,0.666666667,0.166666667,-0.25,0.125,0,0,0.003387038,0,risky,healthy,healthy,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
2/1/2025,contract_54_1_5,9,0.75,0,-0.25,0.125,0,0,0.003907909,0,risky,normal,healthy,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
3/1/2025,contract_54_1_5,10,0.833333333,0.666666667,-0.125,0.125,0,0,0.010845348,0,risky,healthy,healthy,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
4/1/2025,contract_54_1_5,11,0.916666667,-0.166666667,-0.125,0,0,0,0.21855244,0,risky,risky,0,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
5/1/2025,contract_54_1_5,12,1,0.666666667,-0.125,0.25,0,0,0.012339098,0,risky,healthy,healthy,account_725,1,Manufacturing,Medium,32.06,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
6/1/2024,contract_54_1_6,1,0.083333333,-0.666666667,0,-0.375,0.17,0,0.046674818,0,0,risky,risky,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,adoption,renewal
7/1/2024,contract_54_1_6,2,0.166666667,0.166666667,0,0.25,0.17,0,0.00095994,0,0,healthy,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,adoption,renewal
8/1/2024,contract_54_1_6,3,0.25,-0.5,0.125,0.625,0.17,0,2.43E-05,0,healthy,risky,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,adoption,renewal
9/1/2024,contract_54_1_6,4,0.333333333,0,0.25,0,0.17,0,0.080624104,0,healthy,normal,0,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
10/1/2024,contract_54_1_6,5,0.416666667,0.166666667,0.375,0.625,0.17,0,1.87E-05,0,healthy,healthy,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,expansion,renewal
11/1/2024,contract_54_1_6,6,0.5,-0.833333333,0.375,0.625,0.17,0,3.61E-05,0,healthy,risky,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
12/1/2024,contract_54_1_6,7,0.583333333,0,0.625,0.75,0.17,0,3.80E-05,0,healthy,normal,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
1/1/2025,contract_54_1_6,8,0.666666667,0.166666667,0.5,0,0.17,0,0.127715558,0,healthy,healthy,0,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
2/1/2025,contract_54_1_6,9,0.75,-0.166666667,0.75,0.875,0.17,0,0.002163844,0,healthy,risky,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
3/1/2025,contract_54_1_6,10,0.833333333,-0.5,0.75,0.875,0.17,0,0.000673139,0,healthy,risky,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
4/1/2025,contract_54_1_6,11,0.916666667,-0.166666667,0.75,0,0.17,0,0.313510567,0,healthy,risky,0,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
5/1/2025,contract_54_1_6,12,1,-0.166666667,0.75,0.875,0.17,0,0.00037812,0,healthy,risky,healthy,account_726,1,Retail & E-commerce,Small,1.6,0,0,1,1,0,15000,0.4,0,1,0,,9,unknown,S,15000,13500,1,0,renewal,renewal
6/1/2024,contract_54_1_7,1,0.083333333,0.333333333,0,0,0.72,0,0.542215943,1,0,healthy,normal,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,adoption,expansion
7/1/2024,contract_54_1_7,2,0.166666667,0.333333333,0,0,0.72,0,0.507645309,1,0,healthy,normal,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,adoption,expansion
8/1/2024,contract_54_1_7,3,0.25,0,0,0,0.72,0,0.59928894,1,0,normal,0,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,adoption,expansion
9/1/2024,contract_54_1_7,4,0.333333333,-0.833333333,0,0,0.72,0,0.651966751,1,0,risky,normal,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,risky,expansion
10/1/2024,contract_54_1_7,5,0.416666667,0.5,0,0,0.72,0,0.673446655,1,0,healthy,0,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,risky,expansion
11/1/2024,contract_54_1_7,6,0.5,-0.166666667,0,0,0.72,0,0.63427937,1,0,risky,0,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,risky,expansion
12/1/2024,contract_54_1_7,7,0.583333333,0.5,0,0,0.72,0,0.639864862,1,0,healthy,0,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,risky,expansion
1/1/2025,contract_54_1_7,8,0.666666667,-0.166666667,0,0.125,0.72,0,0.381709814,0,0,risky,healthy,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,renewal,expansion
2/1/2025,contract_54_1_7,9,0.75,-0.166666667,0,0,0.72,0,0.522081256,1,0,risky,0,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,risky,expansion
3/1/2025,contract_54_1_7,10,0.833333333,-0.166666667,0,0.375,0.72,0,0.038551264,0,0,risky,healthy,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,renewal,expansion
4/1/2025,contract_54_1_7,11,0.916666667,-0.166666667,-0.25,0,0.72,0,0.43163231,0,risky,risky,0,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,renewal,expansion
5/1/2025,contract_54_1_7,12,1,0.666666667,0,0.375,0.72,0,0.058979925,0,normal,healthy,healthy,account_727,1,Healthcare,Small,2.83,0,1,0,1,1,38800,0.6,0,1,0,,9,unknown,S,38800,34920,1,0,expansion,expansion
6/1/2024,contract_54_1_8,1,0.083333333,-0.666666667,0,-0.25,0.34,0,0.059003752,0,0,risky,risky,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,adoption,renewal
7/1/2024,contract_54_1_8,2,0.166666667,-0.333333333,-0.25,0.125,0.34,0,0.067601644,0,risky,risky,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,adoption,renewal
8/1/2024,contract_54_1_8,3,0.25,0,-0.25,0.25,0.34,0,0.00367734,0,risky,normal,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,adoption,renewal
9/1/2024,contract_54_1_8,4,0.333333333,-0.833333333,-0.125,0.5,0.34,0,0.000542839,0,risky,risky,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
10/1/2024,contract_54_1_8,5,0.416666667,-1,-0.25,0.5,0.34,0,0.000568092,0,risky,risky,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
