FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status
2025-09-01,ticket_6191,account_780,contract_62_1_8,2025-02-20,2025-03-25,8,33,Low,issue_2,In Progress
2025-10-01,ticket_6191,account_780,contract_62_1_8,2025-02-20,2025-03-25,8,33,Low,issue_1,Open
2025-11-01,ticket_6191,account_780,contract_62_1_8,2025-02-20,2025-03-25,8,33,Low,issue_3,Resolved
2025-12-01,ticket_6191,account_780,contract_62_1_8,2025-02-20,2025-03-25,8,33,Low,issue_1,Closed
2025-05-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_2,Pending
2025-06-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_1,Closed
2025-07-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_3,In Progress
2025-08-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_4,Closed
2025-09-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_3,Closed
2025-10-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_1,Resolved
2025-11-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_3,Pending
2025-12-01,ticket_7635,account_781,contract_63_1_1,2025-04-03,2025-04-04,1,1,Low,issue_1,Open
2025-06-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,,4,53,High,issue_3,In Progress
2025-07-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,2025-07-09,4,53,High,issue_3,In Progress
2025-08-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,2025-07-09,4,53,High,issue_4,Open
2025-09-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,2025-07-09,4,53,High,issue_4,In Progress
2025-10-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,2025-07-09,4,53,High,issue_3,Open
2025-11-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,2025-07-09,4,53,High,issue_4,Open
2025-12-01,ticket_1400,account_782,contract_63_1_2,2025-05-17,2025-07-09,4,53,High,issue_3,Open
2025-08-01,ticket_9051,account_784,contract_63_1_4,2025-07-05,2025-08-13,7,39,Medium,issue_1,Pending
2025-09-01,ticket_9051,account_784,contract_63_1_4,2025-07-05,2025-08-13,7,39,Medium,issue_1,Pending
2025-10-01,ticket_9051,account_784,contract_63_1_4,2025-07-05,2025-08-13,7,39,Medium,issue_3,Closed
2025-11-01,ticket_9051,account_784,contract_63_1_4,2025-07-05,2025-08-13,7,39,Medium,issue_4,Open
2025-12-01,ticket_9051,account_784,contract_63_1_4,2025-07-05,2025-08-13,7,39,Medium,issue_4,In Progress
2025-12-01,ticket_6519,account_785,contract_63_1_5,2025-11-03,2025-12-18,3,45,High,issue_1,Open
2025-11-01,ticket_7908,account_785,contract_63_1_5,2025-10-22,,1,45,Critical,issue_4,Open
2025-12-01,ticket_7908,account_785,contract_63_1_5,2025-10-22,2025-12-06,1,45,Critical,issue_4,Pending
2025-12-01,ticket_6335,account_786,contract_63_1_6,2025-11-17,2025-12-20,1,33,Critical,issue_4,Resolved
2025-05-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,,2,64,Medium,issue_2,Closed
2025-06-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_3,Open
2025-07-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_3,In Progress
2025-08-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_3,Pending
2025-09-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_1,In Progress
2025-10-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_1,In Progress
2025-11-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_2,Closed
2025-12-01,ticket_8001,account_787,contract_64_1_1,2025-04-05,2025-06-08,2,64,Medium,issue_4,Pending
2025-07-01,ticket_2061,account_787,contract_64_1_1,2025-06-02,2025-07-14,1,42,Critical,issue_2,Pending
2025-08-01,ticket_2061,account_787,contract_64_1_1,2025-06-02,2025-07-14,1,42,Critical,issue_3,Pending
2025-09-01,ticket_2061,account_787,contract_64_1_1,2025-06-02,2025-07-14,1,42,Critical,issue_4,Resolved
2025-10-01,ticket_2061,account_787,contract_64_1_1,2025-06-02,2025-07-14,1,42,Critical,issue_4,In Progress
2025-11-01,ticket_2061,account_787,contract_64_1_1,2025-06-02,2025-07-14,1,42,Critical,issue_4,In Progress
2025-12-01,ticket_2061,account_787,contract_64_1_1,2025-06-02,2025-07-14,1,42,Critical,issue_3,Open
2021-02-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_3,Closed
2021-03-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_1,Open
2021-04-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_4,In Progress
2021-05-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_3,In Progress
2021-06-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_1,In Progress
2021-07-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_4,Open
2021-08-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_3,Resolved
2021-09-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_4,Pending
2021-10-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_3,Closed
2021-11-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_1,Resolved
2021-12-01,ticket_7124,account_79,contract_9_2_2,2021-01-23,2021-02-22,4,30,High,issue_1,Resolved
2025-09-01,ticket_1591,account_790,contract_64_1_4,2025-08-18,2025-09-13,3,26,High,issue_1,In Progress
2025-10-01,ticket_1591,account_790,contract_64_1_4,2025-08-18,2025-09-13,3,26,High,issue_2,Pending
2025-11-01,ticket_1591,account_790,contract_64_1_4,2025-08-18,2025-09-13,3,26,High,issue_4,In Progress
2025-12-01,ticket_1591,account_790,contract_64_1_4,2025-08-18,2025-09-13,3,26,High,issue_3,In Progress
2025-09-01,ticket_5034,account_791,contract_64_1_5,2025-08-14,,5,49,Medium,issue_1,Open
2025-10-01,ticket_5034,account_791,contract_64_1_5,2025-08-14,2025-10-02,5,49,Medium,issue_3,In Progress
2025-11-01,ticket_5034,account_791,contract_64_1_5,2025-08-14,2025-10-02,5,49,Medium,issue_4,Pending
2025-12-01,ticket_5034,account_791,contract_64_1_5,2025-08-14,2025-10-02,5,49,Medium,issue_1,Resolved
2025-06-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,,1,85,Critical,issue_1,Open
2025-07-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,2025-07-26,1,85,Critical,issue_1,Pending
2025-08-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,2025-07-26,1,85,Critical,issue_2,In Progress
2025-09-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,2025-07-26,1,85,Critical,issue_3,Pending
2025-10-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,2025-07-26,1,85,Critical,issue_1,Resolved
2025-11-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,2025-07-26,1,85,Critical,issue_4,In Progress
2025-12-01,ticket_3376,account_791,contract_64_1_5,2025-05-02,2025-07-26,1,85,Critical,issue_4,Pending
2025-07-01,ticket_2626,account_794,contract_65_1_3,2025-06-30,2025-07-31,2,31,Medium,issue_3,Pending
2025-08-01,ticket_2626,account_794,contract_65_1_3,2025-06-30,2025-07-31,2,31,Medium,issue_1,Resolved
2025-09-01,ticket_2626,account_794,contract_65_1_3,2025-06-30,2025-07-31,2,31,Medium,issue_2,Pending
2025-10-01,ticket_2626,account_794,contract_65_1_3,2025-06-30,2025-07-31,2,31,Medium,issue_4,Open
2025-11-01,ticket_2626,account_794,contract_65_1_3,2025-06-30,2025-07-31,2,31,Medium,issue_2,Resolved
2025-12-01,ticket_2626,account_794,contract_65_1_3,2025-06-30,2025-07-31,2,31,Medium,issue_2,Pending
2025-08-01,ticket_9853,account_795,contract_65_1_4,2025-07-17,,18,88,Low,issue_3,Resolved
2025-09-01,ticket_9853,account_795,contract_65_1_4,2025-07-17,,18,88,Low,issue_2,In Progress
2025-10-01,ticket_9853,account_795,contract_65_1_4,2025-07-17,2025-10-13,18,88,Low,issue_1,Pending
2025-11-01,ticket_9853,account_795,contract_65_1_4,2025-07-17,2025-10-13,18,88,Low,issue_2,Open
2025-12-01,ticket_9853,account_795,contract_65_1_4,2025-07-17,2025-10-13,18,88,Low,issue_1,Pending
2025-10-01,ticket_5557,account_798,contract_66_1_1,2025-09-07,,1,63,Critical,issue_1,Pending
2025-11-01,ticket_5557,account_798,contract_66_1_1,2025-09-07,2025-11-09,1,63,Critical,issue_4,Resolved
2025-12-01,ticket_5557,account_798,contract_66_1_1,2025-09-07,2025-11-09,1,63,Critical,issue_4,Open
2025-02-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,,1,60,Critical,issue_1,Resolved
2025-03-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_1,In Progress
2025-04-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_1,Resolved
2025-05-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_3,Closed
2025-06-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_1,Pending
2025-07-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_3,Pending
2025-08-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_3,Resolved
2025-09-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_2,Pending
2025-10-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_2,Resolved
2025-11-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_1,In Progress
2025-12-01,ticket_6207,account_799,contract_66_1_2,2025-01-22,2025-03-23,1,60,Critical,issue_2,Open
2020-04-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,,2,71,High,issue_2,Closed
2020-05-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_2,In Progress
2020-06-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_4,In Progress
2020-07-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_3,In Progress
2020-08-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_1,Pending
2020-09-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_3,Pending
2020-10-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_2,Resolved
2020-11-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_4,Pending
2020-12-01,ticket_4620,account_8,contract_1_1_8,2020-03-17,2020-05-27,2,71,High,issue_4,In Progress
2021-09-01,ticket_3566,account_8,contract_1_2_8,2021-08-24,2021-09-23,1,30,Critical,issue_1,Pending
2021-10-01,ticket_3566,account_8,contract_1_2_8,2021-08-24,2021-09-23,1,30,Critical,issue_2,In Progress
2021-11-01,ticket_3566,account_8,contract_1_2_8,2021-08-24,2021-09-23,1,30,Critical,issue_3,Resolved
2021-12-01,ticket_3566,account_8,contract_1_2_8,2021-08-24,2021-09-23,1,30,Critical,issue_4,Open
2021-09-01,ticket_7650,account_8,contract_1_2_8,2021-08-26,,1,80,Critical,issue_2,Resolved
2021-10-01,ticket_7650,account_8,contract_1_2_8,2021-08-26,,1,80,Critical,issue_3,Pending
2021-11-01,ticket_7650,account_8,contract_1_2_8,2021-08-26,2021-11-14,1,80,Critical,issue_3,In Progress
2021-12-01,ticket_7650,account_8,contract_1_2_8,2021-08-26,2021-11-14,1,80,Critical,issue_3,Pending
2023-08-01,ticket_2804,account_8,contract_1_4_1,2023-07-22,,2,72,High,issue_2,Open
2023-09-01,ticket_2804,account_8,contract_1_4_1,2023-07-22,,2,72,High,issue_2,In Progress
2023-10-01,ticket_2804,account_8,contract_1_4_1,2023-07-22,2023-10-02,2,72,High,issue_1,Resolved
2023-11-01,ticket_2804,account_8,contract_1_4_1,2023-07-22,2023-10-02,2,72,High,issue_4,Open
2023-12-01,ticket_2804,account_8,contract_1_4_1,2023-07-22,2023-10-02,2,72,High,issue_1,Resolved
2020-09-01,ticket_2366,account_80,contract_9_1_4,2020-08-27,,2,69,Medium,issue_4,Open
2020-10-01,ticket_2366,account_80,contract_9_1_4,2020-08-27,,2,69,Medium,issue_3,Pending
2020-11-01,ticket_2366,account_80,contract_9_1_4,2020-08-27,2020-11-04,2,69,Medium,issue_2,Pending
2020-12-01,ticket_2366,account_80,contract_9_1_4,2020-08-27,2020-11-04,2,69,Medium,issue_3,In Progress
2020-07-01,ticket_2384,account_80,contract_9_1_4,2020-06-05,,8,81,Low,issue_1,Pending
2020-08-01,ticket_2384,account_80,contract_9_1_4,2020-06-05,2020-08-25,8,81,Low,issue_4,Pending
2020-09-01,ticket_2384,account_80,contract_9_1_4,2020-06-05,2020-08-25,8,81,Low,issue_2,Pending
2020-10-01,ticket_2384,account_80,contract_9_1_4,2020-06-05,2020-08-25,8,81,Low,issue_4,In Progress
2020-11-01,ticket_2384,account_80,contract_9_1_4,2020-06-05,2020-08-25,8,81,Low,issue_1,In Progress
2020-12-01,ticket_2384,account_80,contract_9_1_4,2020-06-05,2020-08-25,8,81,Low,issue_2,In Progress
2021-06-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_1,Closed
2021-07-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_1,Closed
2021-08-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_2,Pending
2021-09-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_1,Pending
2021-10-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_4,Pending
2021-11-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_1,In Progress
2021-12-01,ticket_8890,account_80,contract_9_2_3,2021-05-04,2021-05-20,1,16,Critical,issue_3,In Progress
2025-02-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,,1,68,Medium,issue_1,Closed
2025-03-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_4,Open
2025-04-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_1,Resolved
2025-05-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_1,In Progress
2025-06-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_2,In Progress
2025-07-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_3,Pending
2025-08-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_1,In Progress
2025-09-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_1,In Progress
2025-10-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_4,Closed
2025-11-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_1,Pending
2025-12-01,ticket_3069,account_800,contract_66_1_3,2025-01-14,2025-03-23,1,68,Medium,issue_4,Resolved
2025-06-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,,7,46,Medium,issue_4,Open
2025-07-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,2025-07-17,7,46,Medium,issue_1,Pending
2025-08-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,2025-07-17,7,46,Medium,issue_3,Open
2025-09-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,2025-07-17,7,46,Medium,issue_2,In Progress
2025-10-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,2025-07-17,7,46,Medium,issue_2,Resolved
2025-11-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,2025-07-17,7,46,Medium,issue_4,Resolved
2025-12-01,ticket_9980,account_801,contract_66_1_4,2025-06-01,2025-07-17,7,46,Medium,issue_3,Resolved
2025-12-01,ticket_8165,account_801,contract_66_1_4,2025-11-30,2025-12-19,1,19,Critical,issue_4,In Progress
2025-09-01,ticket_3440,account_802,contract_66_1_5,2025-08-24,2025-09-03,1,10,Critical,issue_3,In Progress
2025-10-01,ticket_3440,account_802,contract_66_1_5,2025-08-24,2025-09-03,1,10,Critical,issue_3,In Progress
2025-11-01,ticket_3440,account_802,contract_66_1_5,2025-08-24,2025-09-03,1,10,Critical,issue_2,In Progress
2025-12-01,ticket_3440,account_802,contract_66_1_5,2025-08-24,2025-09-03,1,10,Critical,issue_3,Open
2025-10-01,ticket_4217,account_804,contract_66_1_7,2025-09-21,,1,59,Critical,issue_3,Open
2025-11-01,ticket_4217,account_804,contract_66_1_7,2025-09-21,2025-11-19,1,59,Critical,issue_4,In Progress
2025-12-01,ticket_4217,account_804,contract_66_1_7,2025-09-21,2025-11-19,1,59,Critical,issue_4,Open
2025-10-01,ticket_7360,account_804,contract_66_1_7,2025-09-05,,1,57,Critical,issue_1,Pending
2025-11-01,ticket_7360,account_804,contract_66_1_7,2025-09-05,2025-11-01,1,57,Critical,issue_4,Closed
2025-12-01,ticket_7360,account_804,contract_66_1_7,2025-09-05,2025-11-01,1,57,Critical,issue_2,Resolved
2025-12-01,ticket_2406,account_805,contract_67_1_1,2025-11-03,2025-12-09,10,36,Low,issue_4,Closed
2025-05-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,,7,39,Medium,issue_4,In Progress
2025-06-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_2,In Progress
2025-07-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_3,In Progress
2025-08-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_1,Open
2025-09-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_2,Resolved
2025-10-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_3,Open
2025-11-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_1,Open
2025-12-01,ticket_8672,account_807,contract_67_1_3,2025-04-23,2025-06-01,7,39,Medium,issue_2,Pending
2025-08-01,ticket_8440,account_808,contract_67_1_4,2025-07-27,,1,63,Critical,issue_4,Open
2025-09-01,ticket_8440,account_808,contract_67_1_4,2025-07-27,2025-09-28,1,63,Critical,issue_2,Resolved
2025-10-01,ticket_8440,account_808,contract_67_1_4,2025-07-27,2025-09-28,1,63,Critical,issue_1,Resolved
2025-11-01,ticket_8440,account_808,contract_67_1_4,2025-07-27,2025-09-28,1,63,Critical,issue_2,In Progress
2025-12-01,ticket_8440,account_808,contract_67_1_4,2025-07-27,2025-09-28,1,63,Critical,issue_4,In Progress
2025-10-01,ticket_3873,account_809,contract_67_1_5,2025-09-19,2025-10-03,1,14,High,issue_2,In Progress
2025-11-01,ticket_3873,account_809,contract_67_1_5,2025-09-19,2025-10-03,1,14,High,issue_1,In Progress
2025-12-01,ticket_3873,account_809,contract_67_1_5,2025-09-19,2025-10-03,1,14,High,issue_1,Open
2025-11-01,ticket_6201,account_809,contract_67_1_5,2025-10-15,2025-10-26,2,11,High,issue_1,Pending
2025-12-01,ticket_6201,account_809,contract_67_1_5,2025-10-15,2025-10-26,2,11,High,issue_1,Open
2025-08-01,ticket_3807,account_809,contract_67_1_5,2025-07-03,2025-07-22,1,19,Critical,issue_2,In Progress
2025-09-01,ticket_3807,account_809,contract_67_1_5,2025-07-03,2025-07-22,1,19,Critical,issue_4,In Progress
2025-10-01,ticket_3807,account_809,contract_67_1_5,2025-07-03,2025-07-22,1,19,Critical,issue_2,In Progress
2025-11-01,ticket_3807,account_809,contract_67_1_5,2025-07-03,2025-07-22,1,19,Critical,issue_4,Pending
2025-12-01,ticket_3807,account_809,contract_67_1_5,2025-07-03,2025-07-22,1,19,Critical,issue_2,Pending
2020-08-01,ticket_4710,account_81,contract_9_1_5,2020-07-09,2020-07-15,5,6,Low,issue_3,In Progress
2020-09-01,ticket_4710,account_81,contract_9_1_5,2020-07-09,2020-07-15,5,6,Low,issue_3,In Progress
2020-10-01,ticket_4710,account_81,contract_9_1_5,2020-07-09,2020-07-15,5,6,Low,issue_2,In Progress
2020-11-01,ticket_4710,account_81,contract_9_1_5,2020-07-09,2020-07-15,5,6,Low,issue_1,Resolved
2020-12-01,ticket_4710,account_81,contract_9_1_5,2020-07-09,2020-07-15,5,6,Low,issue_2,In Progress
2021-04-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_2,In Progress
2021-05-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_4,Resolved
2021-06-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_3,Open
2021-07-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_4,In Progress
2021-08-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_1,Resolved
2021-09-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_3,In Progress
2021-10-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_1,Resolved
2021-11-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_2,Resolved
2021-12-01,ticket_9597,account_81,contract_9_2_4,2021-03-09,2021-03-15,2,6,Medium,issue_4,Closed
2021-09-01,ticket_1852,account_81,contract_9_2_4,2021-08-09,,3,66,High,issue_1,Closed
2021-10-01,ticket_1852,account_81,contract_9_2_4,2021-08-09,2021-10-14,3,66,High,issue_3,In Progress
2021-11-01,ticket_1852,account_81,contract_9_2_4,2021-08-09,2021-10-14,3,66,High,issue_1,In Progress
2021-12-01,ticket_1852,account_81,contract_9_2_4,2021-08-09,2021-10-14,3,66,High,issue_1,Pending
2021-07-01,ticket_3497,account_81,contract_9_2_4,2021-06-19,,1,78,High,issue_3,Pending
2021-08-01,ticket_3497,account_81,contract_9_2_4,2021-06-19,,1,78,High,issue_2,In Progress
2021-09-01,ticket_3497,account_81,contract_9_2_4,2021-06-19,2021-09-05,1,78,High,issue_4,In Progress
2021-10-01,ticket_3497,account_81,contract_9_2_4,2021-06-19,2021-09-05,1,78,High,issue_3,Resolved
2021-11-01,ticket_3497,account_81,contract_9_2_4,2021-06-19,2021-09-05,1,78,High,issue_1,In Progress
2021-12-01,ticket_3497,account_81,contract_9_2_4,2021-06-19,2021-09-05,1,78,High,issue_1,Open
2025-09-01,ticket_5698,account_810,contract_68_1_1,2025-08-04,,1,60,Critical,issue_3,Open
2025-10-01,ticket_5698,account_810,contract_68_1_1,2025-08-04,2025-10-03,1,60,Critical,issue_4,Pending
2025-11-01,ticket_5698,account_810,contract_68_1_1,2025-08-04,2025-10-03,1,60,Critical,issue_3,Resolved
2025-12-01,ticket_5698,account_810,contract_68_1_1,2025-08-04,2025-10-03,1,60,Critical,issue_2,Open
2025-09-01,ticket_6758,account_811,contract_68_1_2,2025-08-08,2025-08-15,6,7,Medium,issue_4,Closed
2025-10-01,ticket_6758,account_811,contract_68_1_2,2025-08-08,2025-08-15,6,7,Medium,issue_4,In Progress
2025-11-01,ticket_6758,account_811,contract_68_1_2,2025-08-08,2025-08-15,6,7,Medium,issue_1,Open
2025-12-01,ticket_6758,account_811,contract_68_1_2,2025-08-08,2025-08-15,6,7,Medium,issue_3,Resolved
2025-10-01,ticket_5986,account_811,contract_68_1_2,2025-09-02,2025-10-10,1,38,Critical,issue_1,Pending
2025-11-01,ticket_5986,account_811,contract_68_1_2,2025-09-02,2025-10-10,1,38,Critical,issue_1,Closed
2025-12-01,ticket_5986,account_811,contract_68_1_2,2025-09-02,2025-10-10,1,38,Critical,issue_4,In Progress
2025-05-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_2,Closed
2025-06-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_2,Resolved
2025-07-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_4,Resolved
2025-08-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_4,Open
2025-09-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_2,Open
2025-10-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_3,In Progress
2025-11-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_4,Resolved
2025-12-01,ticket_9486,account_812,contract_68_1_3,2025-05-01,2025-05-31,1,30,Critical,issue_3,Closed
2025-10-01,ticket_5419,account_814,contract_69_1_1,2025-09-28,,4,85,Medium,issue_3,In Progress
2025-11-01,ticket_5419,account_814,contract_69_1_1,2025-09-28,,4,85,Medium,issue_3,In Progress
2025-12-01,ticket_5419,account_814,contract_69_1_1,2025-09-28,2025-12-22,4,85,Medium,issue_3,Pending
2025-10-01,ticket_7212,account_815,contract_69_1_2,2025-09-06,2025-10-01,1,25,Critical,issue_2,Open
2025-11-01,ticket_7212,account_815,contract_69_1_2,2025-09-06,2025-10-01,1,25,Critical,issue_3,Open
2025-12-01,ticket_7212,account_815,contract_69_1_2,2025-09-06,2025-10-01,1,25,Critical,issue_3,Closed
2025-10-01,ticket_8239,account_815,contract_69_1_2,2025-09-08,2025-09-14,2,6,Medium,issue_3,In Progress
2025-11-01,ticket_8239,account_815,contract_69_1_2,2025-09-08,2025-09-14,2,6,Medium,issue_3,Open
2025-12-01,ticket_8239,account_815,contract_69_1_2,2025-09-08,2025-09-14,2,6,Medium,issue_2,Pending
2025-10-01,ticket_8427,account_815,contract_69_1_2,2025-09-14,2025-10-13,4,29,High,issue_3,Closed
2025-11-01,ticket_8427,account_815,contract_69_1_2,2025-09-14,2025-10-13,4,29,High,issue_3,In Progress
2025-12-01,ticket_8427,account_815,contract_69_1_2,2025-09-14,2025-10-13,4,29,High,issue_2,Resolved
2025-02-01,ticket_8904,account_817,contract_69_1_4,2025-01-20,,4,73,Medium,issue_4,Pending
2025-03-01,ticket_8904,account_817,contract_69_1_4,2025-01-20,,4,73,Medium,issue_2,Open
2025-04-01,ticket_8904,account_817,contract_69_1_4,2025-01-20,2025-04-03,4,73,Medium,issue_2,Pending
2025-05-01,ticket_8904,account_817,contract_69_1_4,2025-01-20,2025-04-03,4,73,Medium,issue_1,Closed
