contract_id,FOM,MOC,start_of_contract,POC,contract_status,total_activities,meeting_count,email_count,postal_count,invitation_count,training_count,checkin_count,onboarding_count,renewal_pricing_count,inperson_count,demo_count,gift_count,document_count,total_duration,average_duration,attend_count,not_attend_count,cancel_count,high_priority_count,negative_sentiment_count,agg_total_activities,agg_meeting_count,agg_email_count,agg_postal_count,agg_invitation_count,agg_training_count,agg_checkin_count,agg_onboarding_count,agg_renewal_pricing_count,agg_inperson_count,agg_demo_count,agg_gift_count,agg_document_count,agg_total_duration,agg_attend_count,agg_not_attend_count,agg_cancel_count,agg_high_priority_count,agg_negative_sentiment_count,rolling_avg_average_duration,mom_total_activities,mom_total_duration,mom_attend_count,mom_not_attend_count,mom_cancel_count,mom_high_priority_count,mom_negative_sentiment_count,contract_year,ischr,activity_score,activity_score_label
contract_62_1_2,2025-05-01,4,2025-02-01,0.3333333333333333,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,60,60.0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,0,2,0,0,180,2,1,0,0,0,45.0,-1.0,-60.0,0.0,-1.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_2,2025-08-01,7,2025-02-01,0.5833333333333334,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,30,30.0,1,0,0,0,0,4,4,0,0,0,1,0,0,1,0,2,0,0,210,3,1,0,0,0,40.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_2,2025-10-01,9,2025-02-01,0.75,unknown,2,2,0,0,1,1,0,0,0,0,0,0,0,60,30.0,2,0,0,1,1,6,6,0,0,1,2,0,0,1,0,2,0,0,270,5,1,0,1,1,37.5,1.0,30.0,1.0,0.0,0.0,1.0,1.0,2025,0,0,normal
contract_62_1_2,2025-11-01,10,2025-02-01,0.8333333333333334,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,7,6,1,0,1,2,0,0,1,0,2,0,1,270,5,1,0,2,1,37.5,-1.0,-60.0,-2.0,0.0,0.0,0.0,-1.0,2025,0,0,normal
contract_62_1_2,2026-01-01,12,2025-02-01,1.0,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,0,1,8,7,1,0,1,2,0,0,1,1,2,0,1,360,6,1,0,2,2,48.0,0.0,90.0,1.0,0.0,0.0,-1.0,1.0,2026,0,0,normal
contract_62_1_3,2025-03-01,2,2025-02-01,0.16666666666666666,unknown,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_3,2025-05-01,4,2025-02-01,0.3333333333333333,unknown,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_3,2025-07-01,6,2025-02-01,0.5,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,120,120.0,1,0,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,120,1,0,0,0,0,120.0,0.0,120.0,1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_3,2025-08-01,7,2025-02-01,0.5833333333333334,unknown,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,1,1,2,2,1,0,0,0,1,0,0,0,120,1,0,0,0,0,120.0,0.0,-120.0,-1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_3,2025-10-01,9,2025-02-01,0.75,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,90,90.0,1,0,0,0,0,5,2,1,2,3,1,0,0,0,1,0,0,0,210,2,0,0,0,0,105.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_3,2025-11-01,10,2025-02-01,0.8333333333333334,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,0,1,6,3,1,2,3,1,0,0,0,2,0,0,0,240,3,0,0,0,1,80.0,0.0,-60.0,0.0,0.0,0.0,0.0,1.0,2025,0,0,normal
contract_62_1_3,2026-01-01,12,2025-02-01,1.0,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,60,60.0,1,0,0,0,0,7,4,1,2,3,1,0,0,0,3,0,0,0,300,4,0,0,0,1,75.0,0.0,30.0,0.0,0.0,0.0,0.0,-1.0,2026,0,0,normal
contract_62_1_4,2025-02-01,1,2025-02-01,0.08333333333333333,unknown,4,3,0,1,0,2,0,1,1,0,0,0,0,180,60.0,3,0,0,1,0,4,3,0,1,0,2,0,1,1,0,0,0,0,180,3,0,0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_4,2025-03-01,2,2025-02-01,0.16666666666666666,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,30,30.0,1,0,0,0,0,5,4,0,1,0,3,0,1,1,0,0,0,0,210,4,0,0,1,0,45.0,-3.0,-150.0,-2.0,0.0,0.0,-1.0,0.0,2025,0,0,normal
contract_62_1_4,2025-04-01,3,2025-02-01,0.25,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,6,4,1,1,0,3,0,1,2,0,0,0,0,210,4,0,0,1,0,45.0,0.0,-30.0,-1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_4,2025-05-01,4,2025-02-01,0.3333333333333333,unknown,3,2,0,1,0,2,0,0,1,0,0,0,0,120,60.0,1,1,0,1,0,9,6,1,2,0,5,0,1,3,0,0,0,0,330,5,1,0,2,0,50.0,2.0,120.0,1.0,1.0,0.0,1.0,0.0,2025,0,0,normal
contract_62_1_4,2025-06-01,5,2025-02-01,0.4166666666666667,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,60,60.0,1,0,0,0,0,10,7,1,2,0,5,0,1,4,0,0,0,0,390,6,1,0,2,0,52.5,-2.0,-60.0,0.0,-1.0,0.0,-1.0,0.0,2025,0,0,normal
contract_62_1_4,2025-08-01,7,2025-02-01,0.5833333333333334,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,60,60.0,1,0,0,1,0,11,8,1,2,0,5,0,1,4,1,0,0,0,450,7,1,0,3,0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2025,0,0,normal
contract_62_1_4,2025-10-01,9,2025-02-01,0.75,unknown,2,2,0,0,0,0,0,1,0,0,1,0,0,240,120.0,1,0,1,1,1,13,10,1,2,0,5,0,2,4,1,1,0,0,690,8,1,1,4,1,65.0,1.0,180.0,0.0,0.0,1.0,0.0,1.0,2025,0,0,normal
contract_62_1_4,2025-11-01,10,2025-02-01,0.8333333333333334,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,60,60.0,1,0,0,0,0,14,11,1,2,0,5,0,3,4,1,1,0,0,750,9,1,1,4,1,64.28571428571429,-1.0,-180.0,0.0,0.0,-1.0,-1.0,-1.0,2025,0,0,normal
contract_62_1_4,2025-12-01,11,2025-02-01,0.9166666666666666,unknown,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,15,11,1,3,1,5,0,3,4,1,1,0,0,750,9,1,1,4,1,64.28571428571429,0.0,-60.0,-1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_5,2025-02-01,1,2025-02-01,0.08333333333333333,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,30,30.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,30,1,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_5,2025-03-01,2,2025-02-01,0.16666666666666666,unknown,3,2,1,0,1,0,0,0,1,1,0,0,0,90,45.0,2,0,0,0,0,4,3,1,0,2,0,0,0,1,1,0,0,0,120,3,0,0,0,0,37.5,2.0,60.0,1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_5,2025-05-01,4,2025-02-01,0.3333333333333333,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,30,30.0,1,0,0,0,0,5,4,1,0,2,1,0,0,1,1,0,0,0,150,4,0,0,0,0,35.0,-2.0,-60.0,-1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_5,2025-06-01,5,2025-02-01,0.4166666666666667,unknown,2,2,0,0,0,0,0,1,1,0,0,0,0,180,120.0,1,1,0,2,0,7,6,1,0,2,1,0,1,2,1,0,0,0,330,5,1,0,2,0,56.25,1.0,150.0,0.0,1.0,0.0,2.0,0.0,2025,0,0,normal
contract_62_1_5,2025-07-01,6,2025-02-01,0.5,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,8,6,2,0,2,1,1,1,2,1,0,0,0,330,5,1,0,2,0,56.25,-1.0,-180.0,-1.0,-1.0,0.0,-2.0,0.0,2025,0,0,normal
contract_62_1_5,2025-09-01,8,2025-02-01,0.6666666666666666,unknown,5,4,1,0,1,0,0,0,1,1,2,0,0,240,60.0,3,1,0,1,1,13,10,3,0,3,1,1,1,3,2,2,0,0,570,8,2,0,3,1,57.0,4.0,240.0,3.0,1.0,0.0,1.0,1.0,2025,0,0,normal
contract_62_1_5,2025-10-01,9,2025-02-01,0.75,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,1,0,14,11,3,0,4,1,1,1,3,2,2,0,0,630,9,2,0,4,1,57.5,-4.0,-180.0,-2.0,-1.0,0.0,0.0,-1.0,2025,0,0,normal
contract_62_1_5,2025-11-01,10,2025-02-01,0.8333333333333334,unknown,3,3,0,0,0,0,0,2,0,1,0,0,0,210,70.0,3,0,0,0,1,17,14,3,0,4,1,1,3,3,3,2,0,0,840,12,2,0,4,2,59.285714285714285,2.0,150.0,2.0,0.0,0.0,-1.0,1.0,2025,0,0,normal
contract_62_1_5,2025-12-01,11,2025-02-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,30,30.0,1,0,0,1,0,18,15,3,0,4,1,1,4,3,3,2,0,0,870,13,2,0,5,2,55.625,-2.0,-180.0,-2.0,0.0,0.0,1.0,-1.0,2025,0,0,normal
contract_62_1_5,2026-01-01,12,2025-02-01,1.0,unknown,2,2,0,0,0,0,0,1,1,0,0,0,0,90,45.0,2,0,0,1,0,20,17,3,0,4,1,1,5,4,3,2,0,0,960,15,2,0,6,2,54.44444444444444,1.0,60.0,1.0,0.0,0.0,0.0,0.0,2026,0,0,normal
contract_62_1_6,2025-02-01,1,2025-02-01,0.08333333333333333,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_6,2025-04-01,3,2025-02-01,0.25,unknown,2,2,0,0,1,0,1,0,0,0,0,0,0,120,60.0,2,0,0,2,0,3,2,1,0,1,0,1,1,0,0,0,0,0,120,2,0,0,3,0,60.0,1.0,120.0,2.0,0.0,0.0,1.0,0.0,2025,0,0,normal
contract_62_1_6,2025-06-01,5,2025-02-01,0.4166666666666667,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,2,0,1,0,2,1,0,0,0,0,0,120,2,0,0,3,0,60.0,-1.0,-120.0,-2.0,0.0,0.0,-2.0,0.0,2025,0,0,normal
contract_62_1_6,2025-09-01,8,2025-02-01,0.6666666666666666,unknown,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,5,2,2,1,1,1,2,1,0,0,0,0,0,120,2,0,0,4,0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2025,0,0,normal
contract_62_1_6,2025-11-01,10,2025-02-01,0.8333333333333334,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,30,,0,1,0,0,0,6,3,2,1,2,1,2,1,0,0,0,0,0,150,2,1,0,4,0,60.0,0.0,30.0,0.0,1.0,0.0,-1.0,0.0,2025,0,0,normal
contract_62_1_6,2026-01-01,12,2025-02-01,1.0,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,90,90.0,1,0,0,1,1,7,4,2,1,2,1,2,2,0,0,0,0,0,240,3,1,0,5,1,75.0,0.0,60.0,1.0,-1.0,0.0,1.0,1.0,2026,0,0,normal
contract_62_1_7,2025-02-01,1,2025-02-01,0.08333333333333333,unknown,2,1,1,0,0,0,1,0,0,0,0,0,1,120,120.0,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,1,120,1,0,0,1,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_7,2025-03-01,2,2025-02-01,0.16666666666666666,unknown,2,1,1,0,0,1,1,0,0,0,0,0,0,30,,0,1,0,0,0,4,2,2,0,0,1,2,0,0,0,0,0,1,150,1,1,0,1,1,120.0,0.0,-90.0,-1.0,1.0,0.0,-1.0,-1.0,2025,0,0,normal
contract_62_1_7,2025-04-01,3,2025-02-01,0.25,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,120,120.0,1,0,0,0,0,5,3,2,0,0,1,3,0,0,0,0,0,1,270,2,1,0,1,1,120.0,-1.0,90.0,1.0,-1.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_7,2025-05-01,4,2025-02-01,0.3333333333333333,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,30,30.0,1,0,0,0,0,6,4,2,0,0,1,3,0,1,0,0,0,1,300,3,1,0,1,1,90.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_7,2025-07-01,6,2025-02-01,0.5,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,30,30.0,1,0,0,1,1,7,5,2,0,1,1,3,0,1,0,0,0,1,330,4,1,0,2,2,75.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2025,0,0,normal
contract_62_1_7,2025-08-01,7,2025-02-01,0.5833333333333334,unknown,2,2,0,0,0,0,0,1,1,0,0,0,0,150,75.0,2,0,0,2,0,9,7,2,0,1,1,3,1,2,0,0,0,1,480,6,1,0,4,2,75.0,1.0,120.0,1.0,0.0,0.0,1.0,-1.0,2025,0,0,normal
contract_62_1_7,2025-09-01,8,2025-02-01,0.6666666666666666,unknown,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,10,7,2,1,1,2,3,1,2,0,0,0,1,480,6,1,0,4,2,75.0,-1.0,-150.0,-2.0,0.0,0.0,-2.0,0.0,2025,0,0,normal
contract_62_1_7,2025-10-01,9,2025-02-01,0.75,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,120,,0,1,0,0,0,11,8,2,1,1,2,3,2,2,0,0,0,1,600,6,2,0,4,2,75.0,0.0,120.0,0.0,1.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_8,2025-03-01,2,2025-02-01,0.16666666666666666,unknown,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_62_1_8,2025-06-01,5,2025-02-01,0.4166666666666667,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,120,120.0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,120,1,0,0,1,0,120.0,0.0,120.0,1.0,0.0,0.0,-1.0,0.0,2025,0,0,normal
contract_62_1_8,2025-10-01,9,2025-02-01,0.75,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,0,1,3,2,1,0,2,0,0,0,0,1,0,0,0,240,2,0,0,1,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025,0,0,normal
contract_62_1_8,2026-01-01,12,2025-02-01,1.0,unknown,3,2,0,1,0,0,1,0,0,0,1,1,0,180,90.0,2,0,0,2,0,6,4,1,1,2,0,1,0,0,1,1,1,0,420,4,0,0,3,1,110.0,2.0,60.0,1.0,0.0,0.0,2.0,-1.0,2026,0,0,normal
contract_63_1_1,2025-03-01,1,2025-03-01,0.08333333333333333,unknown,3,3,0,0,0,0,0,1,1,1,0,0,0,240,80.0,3,0,0,1,2,3,3,0,0,0,0,0,1,1,1,0,0,0,240,3,0,0,1,2,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_1,2025-04-01,2,2025-03-01,0.16666666666666666,unknown,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,3,1,0,1,0,0,1,1,1,0,0,0,240,3,0,0,1,2,80.0,-2.0,-240.0,-3.0,0.0,0.0,-1.0,-2.0,2025,0,0,normal
contract_63_1_1,2025-05-01,3,2025-03-01,0.25,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,30,,0,1,0,1,0,5,4,1,0,2,0,0,1,1,1,0,0,0,270,3,1,0,2,2,80.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,2025,0,0,normal
contract_63_1_1,2025-06-01,4,2025-03-01,0.3333333333333333,unknown,3,1,1,1,1,0,0,0,1,0,0,1,0,30,30.0,1,0,0,0,1,8,5,2,1,3,0,0,1,2,1,0,1,0,300,4,1,0,2,3,55.0,2.0,0.0,1.0,-1.0,0.0,-1.0,1.0,2025,0,0,normal
contract_63_1_1,2025-07-01,5,2025-03-01,0.4166666666666667,unknown,5,5,0,0,1,2,1,0,1,0,0,0,0,420,80.0,3,2,0,2,0,13,10,2,1,4,2,1,1,3,1,0,1,0,720,7,3,0,4,3,63.333333333333336,2.0,390.0,2.0,2.0,0.0,2.0,-1.0,2025,0,0,normal
contract_63_1_1,2025-10-01,8,2025-03-01,0.6666666666666666,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,30,30.0,1,0,0,1,0,14,11,2,1,4,2,1,1,3,1,1,1,0,750,8,3,0,5,3,55.0,-4.0,-390.0,-2.0,-2.0,0.0,-1.0,0.0,2025,0,0,normal
contract_63_1_1,2025-11-01,9,2025-03-01,0.75,unknown,2,1,1,0,1,1,0,0,0,0,0,0,0,60,60.0,1,0,0,2,0,16,12,3,1,5,3,1,1,3,1,1,1,0,810,9,3,0,7,3,56.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,2025,0,0,normal
contract_63_1_1,2025-12-01,10,2025-03-01,0.8333333333333334,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,30,30.0,1,0,0,0,0,17,13,3,1,5,3,1,1,4,1,1,1,0,840,10,3,0,7,3,51.666666666666664,-1.0,-30.0,0.0,0.0,0.0,-2.0,0.0,2025,0,0,normal
contract_63_1_1,2026-01-01,11,2025-03-01,0.9166666666666666,unknown,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,18,13,3,2,5,3,1,1,4,1,1,2,0,840,10,3,0,8,3,51.666666666666664,0.0,-30.0,-1.0,0.0,0.0,1.0,0.0,2026,0,0,normal
contract_63_1_1,2026-02-01,12,2025-03-01,1.0,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,60,60.0,1,0,0,0,0,19,14,3,2,5,4,1,1,4,1,1,2,0,900,11,3,0,8,3,52.857142857142854,0.0,60.0,1.0,0.0,0.0,-1.0,0.0,2026,0,0,normal
contract_63_1_2,2025-03-01,1,2025-03-01,0.08333333333333333,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,60,60.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,60,1,0,0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_2,2025-04-01,2,2025-03-01,0.16666666666666666,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,180,2,0,0,1,1,90.0,0.0,60.0,0.0,0.0,0.0,-1.0,1.0,2025,0,0,normal
contract_63_1_2,2025-05-01,3,2025-03-01,0.25,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,90,90.0,1,0,0,1,1,3,3,0,0,1,1,0,0,0,1,0,0,0,270,3,0,0,2,2,90.0,0.0,-30.0,0.0,0.0,0.0,1.0,0.0,2025,0,0,normal
contract_63_1_2,2025-06-01,4,2025-03-01,0.3333333333333333,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,90,90.0,1,0,0,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,360,4,0,0,2,2,90.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2025,0,0,normal
contract_63_1_2,2025-08-01,6,2025-03-01,0.5,unknown,2,2,0,0,0,0,0,0,0,1,1,0,0,120,60.0,2,0,0,2,1,6,6,0,0,1,1,0,0,1,2,1,0,0,480,6,0,0,4,3,84.0,1.0,30.0,1.0,0.0,0.0,2.0,1.0,2025,0,0,normal
contract_63_1_2,2025-09-01,7,2025-03-01,0.5833333333333334,unknown,2,1,0,1,0,1,0,1,0,0,0,0,0,120,120.0,1,0,0,1,0,8,7,0,1,1,2,0,1,1,2,1,0,0,600,7,0,0,5,3,90.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2025,0,0,normal
contract_63_1_2,2025-10-01,8,2025-03-01,0.6666666666666666,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,30,30.0,1,0,0,1,1,9,8,0,1,1,3,0,1,1,2,1,0,0,630,8,0,0,6,4,81.42857142857143,-1.0,-90.0,0.0,0.0,0.0,0.0,1.0,2025,0,0,normal
contract_63_1_2,2025-12-01,10,2025-03-01,0.8333333333333334,unknown,3,3,0,0,0,0,0,1,1,0,1,0,0,150,60.0,1,2,0,0,1,12,11,0,1,1,3,0,2,2,2,2,0,0,780,9,2,0,6,5,78.75,2.0,120.0,0.0,2.0,0.0,-1.0,0.0,2025,0,0,normal
contract_63_1_2,2026-01-01,11,2025-03-01,0.9166666666666666,unknown,2,2,0,0,0,0,0,0,2,0,0,0,0,120,60.0,2,0,0,2,1,14,13,0,1,1,3,0,2,4,2,2,0,0,900,11,2,0,8,6,76.66666666666667,-1.0,-30.0,1.0,-2.0,0.0,2.0,0.0,2026,0,0,normal
contract_63_1_2,2026-02-01,12,2025-03-01,1.0,unknown,2,1,0,1,0,1,0,0,1,0,0,0,0,30,,0,0,1,0,0,16,14,0,2,1,4,0,2,5,2,2,0,0,930,11,2,1,8,6,76.66666666666667,0.0,-90.0,-2.0,0.0,1.0,-2.0,-1.0,2026,0,0,normal
contract_63_1_3,2025-03-01,1,2025-03-01,0.08333333333333333,unknown,2,2,0,0,1,0,0,0,0,0,1,0,0,180,90.0,2,0,0,1,0,2,2,0,0,1,0,0,0,0,0,1,0,0,180,2,0,0,1,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_3,2025-05-01,3,2025-03-01,0.25,unknown,4,3,1,0,0,1,0,1,0,1,0,0,1,180,45.0,2,1,0,1,0,6,5,1,0,1,1,0,1,0,1,1,0,1,360,4,1,0,2,0,67.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_3,2025-06-01,4,2025-03-01,0.3333333333333333,unknown,4,4,0,0,1,0,0,1,0,1,1,0,0,420,100.0,3,1,0,1,1,10,9,1,0,2,1,0,2,0,2,2,0,1,780,7,2,0,3,1,78.33333333333333,0.0,240.0,1.0,0.0,0.0,0.0,1.0,2025,0,0,normal
contract_63_1_3,2025-08-01,6,2025-03-01,0.5,unknown,2,1,0,1,0,0,1,0,0,0,0,1,0,60,60.0,1,0,0,1,0,12,10,1,1,2,1,1,2,0,2,2,1,1,840,8,2,0,4,1,73.75,-2.0,-360.0,-2.0,-1.0,0.0,0.0,-1.0,2025,0,0,normal
contract_63_1_3,2025-10-01,8,2025-03-01,0.6666666666666666,unknown,3,2,1,0,0,1,2,0,0,0,0,0,0,180,90.0,2,0,0,0,1,15,12,2,1,2,2,3,2,0,2,2,1,1,1020,10,2,0,4,2,77.0,1.0,120.0,1.0,0.0,0.0,-1.0,1.0,2025,0,0,normal
contract_63_1_3,2025-12-01,10,2025-03-01,0.8333333333333334,unknown,2,1,0,1,0,1,0,0,1,0,0,0,0,30,30.0,1,0,0,0,1,17,13,2,2,2,3,3,2,1,2,2,1,1,1050,11,2,0,4,3,69.16666666666667,-1.0,-150.0,-1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_3,2026-01-01,11,2025-03-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,1,0,18,14,2,2,2,3,3,2,1,3,2,1,1,1080,12,2,0,5,3,63.57142857142857,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,2026,0,0,normal
contract_63_1_3,2026-02-01,12,2025-03-01,1.0,unknown,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,14,2,3,2,4,3,2,1,3,2,1,1,1080,12,2,0,5,3,63.57142857142857,0.0,-30.0,-1.0,0.0,0.0,-1.0,0.0,2026,0,0,normal
contract_63_1_4,2025-03-01,1,2025-03-01,0.08333333333333333,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_4,2025-05-01,3,2025-03-01,0.25,unknown,2,2,0,0,0,1,0,0,1,0,0,0,0,120,60.0,1,1,0,2,0,3,2,1,0,0,1,1,0,1,0,0,0,0,120,1,1,0,3,0,60.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,2025,0,0,normal
contract_63_1_4,2025-07-01,5,2025-03-01,0.4166666666666667,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,120,120.0,1,0,0,1,0,4,3,1,0,0,1,1,1,1,0,0,0,0,240,2,1,0,4,0,90.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2025,0,0,normal
contract_63_1_4,2025-08-01,6,2025-03-01,0.5,unknown,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,5,3,2,0,1,1,1,1,1,0,0,0,0,240,2,1,0,5,0,90.0,0.0,-120.0,-1.0,0.0,0.0,0.0,0.0,2025,0,0,normal
contract_63_1_4,2025-09-01,7,2025-03-01,0.5833333333333334,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,0,1,6,4,2,0,1,1,1,1,1,0,1,0,0,360,3,1,0,5,1,100.0,0.0,120.0,1.0,0.0,0.0,-1.0,1.0,2025,0,0,normal
contract_63_1_4,2025-11-01,9,2025-03-01,0.75,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,7,4,3,0,1,1,1,1,2,0,1,0,0,360,3,1,0,5,1,100.0,0.0,-120.0,-1.0,0.0,0.0,0.0,-1.0,2025,0,0,normal
contract_63_1_4,2026-01-01,11,2025-03-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,0,0,8,5,3,0,1,1,1,1,2,1,1,0,0,450,4,1,0,5,1,97.5,0.0,90.0,1.0,0.0,0.0,0.0,0.0,2026,0,0,normal
contract_63_1_4,2026-02-01,12,2025-03-01,1.0,unknown,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,9,5,4,0,1,2,1,1,2,1,1,0,0,450,4,1,0,6,1,97.5,0.0,-90.0,-1.0,0.0,0.0,1.0,0.0,2026,0,0,normal
